dataset,node_id,t,z,y,x,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15,eval_result
6bba_fe670320,2922394,49,43.0,214.0,41.0,0.5857628,2.398382,0.6825397,2.5434792,68.92444,1,TP
6bba_fe670320,2922395,49,55.0,8.0,4.0,0.57096446,2.7210376,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2922396,49,37.0,28.0,251.0,0.55008274,2.4324028,0.5873016,2.5368643,68.38806,0,FP
6bba_fe670320,2922397,49,56.0,25.0,47.0,0.5303189,1.685121,0.8888889,2.5434792,68.92444,2,FP
6bba_fe670320,2922398,49,32.0,114.0,121.0,0.5273281,1.819547,0.50793654,2.5434792,68.92444,1,TP
6bba_fe670320,2922399,49,37.0,253.0,244.0,0.5314266,4.416404,0.5873016,2.4687274,63.024292,0,FP
6bba_fe670320,2922400,49,57.0,23.0,52.0,0.5277601,1.6630726,0.9047619,2.5401762,68.65625,2,FP
6bba_fe670320,2922401,49,56.0,18.0,59.0,0.5201486,1.9339923,0.8888889,2.5401762,68.65625,2,FP
6bba_fe670320,2922402,49,31.0,118.0,129.0,0.51067495,1.717043,0.4920635,2.5434792,68.92444,1,FP
6bba_fe670320,2922403,49,53.0,17.0,78.0,0.5047767,2.37595,0.84126985,2.5434792,68.92444,0,FP
6bba_fe670320,2922404,49,56.0,44.0,11.0,0.5025626,2.9198701,0.8888889,2.5401762,68.65625,0,FP
6bba_fe670320,2922405,49,58.0,180.0,30.0,0.49778587,2.1451707,0.9206349,2.5401762,68.65625,0,FP
6bba_fe670320,2922406,49,51.0,14.0,123.0,0.48675886,3.0476637,0.8095238,2.5434792,68.92444,0,FP
6bba_fe670320,2922407,49,38.0,122.0,250.0,0.4896081,7.872622,0.6031746,2.5434792,68.92444,0,FP
6bba_fe670320,2922408,49,43.0,8.0,205.0,0.47403666,2.793797,0.6825397,2.5368643,68.38806,0,FP
6bba_fe670320,2922409,49,58.0,154.0,29.0,0.46994597,2.7055216,0.9206349,2.5401762,68.65625,1,FP
6bba_fe670320,2922410,49,58.0,148.0,25.0,0.4682981,2.9098577,0.9206349,2.5401762,68.65625,1,FP
6bba_fe670320,2922411,49,54.0,226.0,78.0,0.46008042,3.2773414,0.85714287,2.5401762,68.65625,0,FP
6bba_fe670320,2922412,49,57.0,96.0,40.0,0.4535179,2.735561,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2922413,49,52.0,86.0,115.0,0.43930033,3.5459886,0.82539684,2.5434792,68.92444,0,FP
6bba_fe670320,2922414,49,56.0,135.0,71.0,0.4303168,3.1286893,0.8888889,2.5434792,68.92444,0,FP
6bba_fe670320,2922415,49,41.0,33.0,18.0,0.42348203,2.039977,0.6507937,2.5434792,68.92444,0,TP
6bba_fe670320,2922416,49,44.0,238.0,41.0,0.4252715,2.476081,0.6984127,2.5401762,68.65625,0,FP
6bba_fe670320,2922417,49,57.0,220.0,35.0,0.41117007,2.2569928,0.9047619,2.5368643,68.38806,0,FP
6bba_fe670320,2922418,49,42.0,125.0,217.0,0.4105748,3.6170468,0.6666667,2.5434792,68.92444,0,FP
6bba_fe670320,2922419,49,52.0,49.0,101.0,0.3990432,2.172317,0.82539684,2.5401762,68.65625,0,FP
6bba_fe670320,2922420,49,47.0,156.0,166.0,0.39963847,2.4060626,0.74603176,2.5401762,68.65625,0,FP
6bba_fe670320,2922421,49,49.0,75.0,149.0,0.40076733,3.1125295,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2922422,49,43.0,67.0,211.0,0.39887625,4.091297,0.6825397,2.5434792,68.92444,0,FP
6bba_fe670320,2922423,49,41.0,206.0,224.0,0.39148253,2.4827502,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2922424,49,47.0,103.0,163.0,0.39215764,3.151852,0.74603176,2.5401762,68.65625,1,FP
6bba_fe670320,2922425,49,44.0,35.0,197.0,0.3720781,2.9934423,0.6984127,2.5401762,68.65625,1,FP
6bba_fe670320,2922426,49,43.0,30.0,200.0,0.3653595,2.4580066,0.6825397,2.5368643,68.38806,1,FP
6bba_fe670320,2922427,49,41.0,103.0,227.0,0.36544296,2.5046363,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2922428,49,52.0,138.0,112.0,0.35189328,3.4615288,0.82539684,2.5401762,68.65625,0,FP
6bba_fe670320,2922429,49,41.0,166.0,225.0,0.3384742,2.968346,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2922430,49,47.0,59.0,176.0,0.3343073,3.4698195,0.74603176,2.5434792,68.92444,0,FP
6bba_fe670320,2922431,49,45.0,97.0,189.0,0.33283725,3.5136406,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2922432,49,51.0,247.0,129.0,0.32723662,2.128011,0.8095238,2.5434792,68.92444,0,FP
6bba_fe670320,2922433,49,50.0,197.0,144.0,0.3166669,2.3156638,0.7936508,2.5434792,68.92444,0,FP
6bba_fe670320,2922434,49,53.0,170.0,103.0,0.31569776,2.2437398,0.84126985,2.5401762,68.65625,0,FP
6bba_fe670320,2922435,49,49.0,17.0,145.0,0.30797374,2.0128138,0.7777778,2.5434792,68.92444,2,FP
6bba_fe670320,2922436,49,48.0,14.0,150.0,0.307295,1.9701337,0.7619048,2.5434792,68.92444,2,FP
6bba_fe670320,2922437,49,51.0,118.0,125.0,0.3080173,4.447385,0.8095238,2.5401762,68.65625,0,FP
6bba_fe670320,2922438,49,47.0,24.0,151.0,0.30099744,1.9790932,0.74603176,2.5368643,68.38806,2,FP
6bba_fe670320,2922439,49,44.0,250.0,191.0,0.3039339,3.7748847,0.6984127,2.5434792,68.92444,0,FP
6bba_fe670320,2922440,49,55.0,101.0,76.0,0.30081233,3.4413712,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2922441,49,48.0,116.0,160.0,0.28054404,1.658666,0.7619048,2.5434792,68.92444,1,FP
6bba_fe670320,50000557,49,45.0,108.0,4.0,0.41175082,2.4591403,0.71428573,2.5434792,68.92444,0,FN
6bba_fe670320,2922442,50,11.0,5.0,249.0,0.98844665,4.3778996,0.17460318,2.5434792,68.92444,0,FP
6bba_fe670320,2922443,50,21.0,19.0,246.0,0.8490186,2.9916048,0.33333334,2.5434792,68.92444,0,FP
6bba_fe670320,2922444,50,27.0,25.0,233.0,0.7762755,2.8298242,0.42857143,2.5401762,68.65625,0,FP
6bba_fe670320,2922445,50,59.0,170.0,52.0,0.705409,4.944202,0.93650794,2.5434792,68.92444,0,FP
6bba_fe670320,2922446,50,58.0,40.0,34.0,0.6813113,3.1476336,0.9206349,2.5401762,68.65625,0,FP
6bba_fe670320,2922447,50,41.0,17.0,240.0,0.6616964,2.549939,0.6507937,2.5401762,68.65625,1,FP
6bba_fe670320,2922448,50,33.0,28.0,95.0,0.6574242,2.391948,0.52380955,2.5434792,68.92444,0,FP
6bba_fe670320,2922449,50,28.0,181.0,187.0,0.6513807,1.9576044,0.44444445,2.5434792,68.92444,0,TP
6bba_fe670320,2922450,50,42.0,10.0,237.0,0.64154065,2.0377138,0.6666667,2.5434792,68.92444,1,FP
6bba_fe670320,2922451,50,55.0,13.0,90.0,0.62242657,4.2129807,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2922452,50,59.0,48.0,14.0,0.60834324,3.3496344,0.93650794,2.5434792,68.92444,0,FP
6bba_fe670320,2922453,50,59.0,71.0,56.0,0.5817701,2.8452775,0.93650794,2.5434792,68.92444,0,FP
6bba_fe670320,2922454,50,15.0,13.0,220.0,0.57813317,3.531928,0.23809524,2.5434792,68.92444,0,FP
6bba_fe670320,2922455,50,59.0,30.0,53.0,0.5637849,1.913052,0.93650794,2.5434792,68.92444,0,FP
6bba_fe670320,2922456,50,61.0,158.0,26.0,0.5681288,3.7223456,0.96825397,2.4687274,63.024292,0,FP
6bba_fe670320,2922457,50,34.0,129.0,121.0,0.5594184,1.9463662,0.53968257,2.5434792,68.92444,0,TP
6bba_fe670320,2922458,50,58.0,211.0,64.0,0.5693928,6.0085406,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922459,50,55.0,26.0,76.0,0.5592224,3.1715734,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2922460,50,49.0,14.0,170.0,0.5517924,4.931986,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2922461,50,58.0,143.0,70.0,0.5413932,2.6877654,0.9206349,2.5401762,68.65625,0,FP
6bba_fe670320,2922462,50,41.0,42.0,244.0,0.52648604,2.6155326,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2922463,50,43.0,36.0,17.0,0.51754963,2.0090992,0.6825397,2.5434792,68.92444,1,FP
6bba_fe670320,2922464,50,44.0,44.0,16.0,0.5123265,1.7537332,0.6984127,2.5434792,68.92444,1,TP
6bba_fe670320,2922465,50,45.0,225.0,47.0,0.5081633,1.9419782,0.71428573,2.5434792,68.92444,1,FP
6bba_fe670320,2922466,50,46.0,224.0,40.0,0.50446814,1.9369698,0.73015875,2.5434792,68.92444,1,TP
6bba_fe670320,2922467,50,60.0,230.0,28.0,0.4948876,3.0661714,0.95238096,2.5401762,68.65625,0,FP
6bba_fe670320,2922468,50,46.0,20.0,203.0,0.48996747,2.8752801,0.73015875,2.5401762,68.65625,0,FP
6bba_fe670320,2922469,50,53.0,16.0,124.0,0.47494775,2.6946173,0.84126985,2.5434792,68.92444,1,FP
6bba_fe670320,2922470,50,54.0,26.0,123.0,0.47198224,2.4691317,0.85714287,2.5434792,68.92444,1,FP
6bba_fe670320,2922471,50,54.0,96.0,114.0,0.46727815,3.1339731,0.85714287,2.5401762,68.65625,0,FP
6bba_fe670320,2922472,50,40.0,140.0,253.0,0.46710464,6.6083245,0.63492066,2.4652207,62.756104,0,FP
6bba_fe670320,2922473,50,57.0,239.0,76.0,0.46218565,2.8384387,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2922474,50,50.0,168.0,163.0,0.44048,2.5790694,0.7936508,2.5434792,68.92444,0,FP
6bba_fe670320,2922475,50,56.0,56.0,99.0,0.4378702,2.2023134,0.8888889,2.5434792,68.92444,0,FP
6bba_fe670320,2922476,50,43.0,220.0,226.0,0.44142732,2.8360658,0.6825397,2.5401762,68.65625,0,FP
6bba_fe670320,2922477,50,53.0,123.0,123.0,0.41929334,4.3018494,0.84126985,2.5434792,68.92444,0,FP
6bba_fe670320,2922478,50,45.0,133.0,210.0,0.4099614,3.8877313,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2922479,50,60.0,109.0,35.0,0.39764315,2.4289863,0.95238096,2.5401762,68.65625,0,FP
6bba_fe670320,2922480,50,47.0,48.0,196.0,0.40085083,3.125571,0.74603176,2.5401762,68.65625,0,FP
6bba_fe670320,2922481,50,51.0,87.0,149.0,0.38729385,2.5560544,0.8095238,2.5401762,68.65625,0,FP
6bba_fe670320,2922482,50,49.0,124.0,170.0,0.38257158,2.9245877,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2922483,50,46.0,79.0,209.0,0.38303617,3.7034538,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2922484,50,54.0,147.0,109.0,0.38013604,3.4077463,0.85714287,2.5302145,67.851685,0,FP
6bba_fe670320,2922485,50,48.0,106.0,189.0,0.37889105,3.632608,0.7619048,2.5401762,68.65625,0,FP
6bba_fe670320,2922486,50,49.0,72.0,182.0,0.3552798,3.5379333,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2922487,50,43.0,118.0,230.0,0.35006025,2.228518,0.6825397,2.5401762,68.65625,1,FP
6bba_fe670320,2922488,50,44.0,117.0,224.0,0.34868824,2.164946,0.6984127,2.5401762,68.65625,1,FP
6bba_fe670320,2922489,50,43.0,184.0,225.0,0.33966836,2.6802776,0.6825397,2.5401762,68.65625,1,FP
6bba_fe670320,2922490,50,52.0,209.0,145.0,0.3364053,2.316808,0.82539684,2.5434792,68.92444,0,FP
6bba_fe670320,2922491,50,55.0,187.0,101.0,0.33571202,2.1390598,0.8730159,2.5401762,68.65625,0,FP
6bba_fe670320,2922492,50,51.0,24.0,148.0,0.321175,2.1811814,0.8095238,2.5401762,68.65625,0,FP
6bba_fe670320,2922493,50,57.0,108.0,79.0,0.30345112,2.9244099,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2922494,50,43.0,176.0,222.0,0.2947398,1.8140137,0.6825397,2.5368643,68.38806,1,FP
6bba_fe670320,2922495,50,41.0,100.0,251.0,0.2443667,2.9696808,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2922496,51,32.0,8.0,223.0,1.1424916,4.383781,0.50793654,2.5434792,68.92444,0,FP
6bba_fe670320,2922497,51,26.0,34.0,236.0,0.86940295,3.7171066,0.41269842,2.5401762,68.65625,0,FP
6bba_fe670320,2922498,51,19.0,30.0,251.0,0.8520095,2.651949,0.3015873,2.5434792,68.92444,0,FP
6bba_fe670320,2922499,51,36.0,5.0,242.0,0.73635226,2.677674,0.5714286,2.5434792,68.92444,1,FP
6bba_fe670320,2922500,51,41.0,15.0,241.0,0.68842196,1.779032,0.6507937,2.5401762,68.65625,2,FP
6bba_fe670320,2922501,51,27.0,186.0,189.0,0.6774312,1.936207,0.42857143,2.5434792,68.92444,0,TP
6bba_fe670320,2922502,51,58.0,45.0,35.0,0.6626655,3.1938438,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922503,51,41.0,24.0,242.0,0.6549705,2.0774264,0.6507937,2.5401762,68.65625,1,FP
6bba_fe670320,2922504,51,55.0,19.0,92.0,0.6534206,3.9436917,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2922505,51,55.0,5.0,54.0,0.6233739,2.1958842,0.8730159,2.5401762,68.65625,0,FP
6bba_fe670320,2922506,51,33.0,32.0,96.0,0.6197333,2.679879,0.52380955,2.5434792,68.92444,0,FP
6bba_fe670320,2922507,51,14.0,19.0,228.0,0.6167279,3.7155802,0.22222222,2.5434792,68.92444,0,FP
6bba_fe670320,2922508,51,59.0,178.0,51.0,0.6118931,3.494234,0.93650794,2.5401762,68.65625,0,FP
6bba_fe670320,2922509,51,58.0,147.0,72.0,0.60405296,3.1333494,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922510,51,58.0,34.0,55.0,0.5803727,2.179571,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922511,51,55.0,35.0,76.0,0.582801,3.213835,0.8730159,2.5401762,68.65625,0,FP
6bba_fe670320,2922512,51,45.0,232.0,49.0,0.5694473,2.0552263,0.71428573,2.5434792,68.92444,1,FP
6bba_fe670320,2922513,51,58.0,219.0,62.0,0.5728592,6.3193374,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922514,51,45.0,232.0,42.0,0.5641406,1.9049803,0.71428573,2.5434792,68.92444,1,TP
6bba_fe670320,2922515,51,58.0,50.0,15.0,0.5633675,2.938738,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922516,51,34.0,138.0,125.0,0.550101,1.8058546,0.53968257,2.5434792,68.92444,0,TP
6bba_fe670320,2922517,51,44.0,51.0,21.0,0.54641306,2.0677788,0.6984127,2.5434792,68.92444,1,FP
6bba_fe670320,2922518,51,59.0,25.0,6.0,0.5342173,2.3251173,0.93650794,2.5434792,68.92444,0,FP
6bba_fe670320,2922519,51,49.0,24.0,172.0,0.54012644,4.482992,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2922520,51,43.0,52.0,29.0,0.52817017,1.932471,0.6825397,2.5434792,68.92444,1,TP
6bba_fe670320,2922521,51,59.0,77.0,59.0,0.5272047,2.4206278,0.93650794,2.5434792,68.92444,0,FP
6bba_fe670320,2922522,51,53.0,25.0,125.0,0.5244352,2.8082652,0.84126985,2.5434792,68.92444,0,FP
6bba_fe670320,2922523,51,41.0,51.0,244.0,0.5148455,2.5965135,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2922524,51,60.0,234.0,29.0,0.513435,3.0871868,0.95238096,2.5401762,68.65625,0,FP
6bba_fe670320,2922525,51,46.0,29.0,207.0,0.51427203,2.8015122,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2922526,51,54.0,102.0,113.0,0.48422527,3.0253048,0.85714287,2.5401762,68.65625,0,FP
6bba_fe670320,2922527,51,55.0,62.0,102.0,0.45792076,2.3447497,0.8730159,2.5401762,68.65625,1,FP
6bba_fe670320,2922528,51,50.0,174.0,164.0,0.4614307,2.5812767,0.7936508,2.5401762,68.65625,0,FP
6bba_fe670320,2922529,51,45.0,141.0,206.0,0.4550569,4.5684605,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2922530,51,42.0,226.0,230.0,0.443362,2.824064,0.6666667,2.5401762,68.65625,0,FP
6bba_fe670320,2922531,51,56.0,244.0,76.0,0.440088,2.962908,0.8888889,2.5401762,68.65625,0,FP
6bba_fe670320,2922532,51,48.0,112.0,189.0,0.41639686,3.7739906,0.7619048,2.5401762,68.65625,0,FP
6bba_fe670320,2922533,51,51.0,90.0,151.0,0.4106619,2.594363,0.8095238,2.5434792,68.92444,0,FP
6bba_fe670320,2922534,51,55.0,53.0,99.0,0.40656757,1.7552868,0.8730159,2.5401762,68.65625,1,FP
6bba_fe670320,2922535,51,47.0,56.0,197.0,0.40838608,3.1695848,0.74603176,2.5434792,68.92444,0,FP
6bba_fe670320,2922536,51,45.0,86.0,212.0,0.40533713,3.587408,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2922537,51,49.0,132.0,171.0,0.39904684,2.674158,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2922538,51,60.0,114.0,35.0,0.39177647,2.33352,0.95238096,2.5401762,68.65625,1,FP
6bba_fe670320,2922539,51,53.0,130.0,129.0,0.3942266,3.9863107,0.84126985,2.5434792,68.92444,0,FP
6bba_fe670320,2922540,51,54.0,152.0,112.0,0.3780344,3.068842,0.85714287,2.5401762,68.65625,0,FP
6bba_fe670320,2922541,51,60.0,106.0,38.0,0.3662838,1.9616551,0.95238096,2.5401762,68.65625,1,FP
6bba_fe670320,2922542,51,44.0,123.0,224.0,0.36210003,2.387848,0.6984127,2.5434792,68.92444,0,FP
6bba_fe670320,2922543,51,43.0,191.0,228.0,0.35200578,2.6156583,0.6825397,2.5401762,68.65625,1,FP
6bba_fe670320,2922544,51,51.0,33.0,145.0,0.3530584,2.3845525,0.8095238,2.5401762,68.65625,0,FP
6bba_fe670320,2922545,51,49.0,82.0,183.0,0.34428537,3.2425206,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2922546,51,51.0,215.0,149.0,0.33636534,2.223905,0.8095238,2.5401762,68.65625,0,FP
6bba_fe670320,2922547,51,55.0,193.0,101.0,0.33251426,1.9515158,0.8730159,2.5401762,68.65625,0,FP
6bba_fe670320,2922548,51,43.0,183.0,223.0,0.31743273,1.9604938,0.6825397,2.5401762,68.65625,1,FP
6bba_fe670320,2922549,51,58.0,112.0,78.0,0.2906092,2.6054165,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922550,51,41.0,106.0,252.0,0.25094742,3.3620508,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2922551,51,47.0,154.0,224.0,0.21924546,2.167823,0.74603176,2.5434792,68.92444,0,FP
6bba_fe670320,2922552,52,26.0,43.0,237.0,0.9226,4.638082,0.41269842,2.5434792,68.92444,0,FP
6bba_fe670320,2922553,52,31.0,18.0,221.0,0.910386,3.675619,0.4920635,2.5434792,68.92444,0,FP
6bba_fe670320,2922554,52,20.0,2.0,241.0,0.8638457,3.3687422,0.31746033,2.4687274,63.024292,0,FP
6bba_fe670320,2922555,52,28.0,3.0,208.0,0.79775316,2.5742354,0.44444445,2.5401762,68.65625,1,FP
6bba_fe670320,2922556,52,14.0,18.0,233.0,0.78932434,3.904507,0.22222222,2.5434792,68.92444,0,FP
6bba_fe670320,2922557,52,39.0,19.0,241.0,0.75039196,2.1708992,0.61904764,2.5434792,68.92444,0,FP
6bba_fe670320,2922558,52,21.0,4.0,197.0,0.6992312,1.767099,0.33333334,2.5434792,68.92444,1,FP
6bba_fe670320,2922559,52,27.0,195.0,190.0,0.64491624,1.8316548,0.42857143,2.5434792,68.92444,0,TP
6bba_fe670320,2922560,52,59.0,183.0,54.0,0.64673835,3.9691913,0.93650794,2.5434792,68.92444,0,FP
6bba_fe670320,2922561,52,31.0,41.0,100.0,0.6377366,2.5109015,0.4920635,2.5434792,68.92444,0,FP
6bba_fe670320,2922562,52,54.0,23.0,94.0,0.62731206,3.658552,0.85714287,2.5401762,68.65625,0,FP
6bba_fe670320,2922563,52,57.0,48.0,37.0,0.6168622,2.668721,0.9047619,2.5401762,68.65625,0,FP
6bba_fe670320,2922564,52,45.0,238.0,38.0,0.5821441,2.0818572,0.71428573,2.5434792,68.92444,1,TP
6bba_fe670320,2922565,52,58.0,152.0,75.0,0.57200986,3.0585158,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922566,52,57.0,224.0,61.0,0.5759191,5.8032527,0.9047619,2.5401762,68.65625,0,FP
6bba_fe670320,2922567,52,58.0,81.0,59.0,0.5629864,2.6465182,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922568,52,58.0,55.0,17.0,0.56549454,3.2893054,0.9206349,2.5434792,68.92444,0,FP
6bba_fe670320,2922569,52,33.0,146.0,124.0,0.5574983,1.8344344,0.52380955,2.5434792,68.92444,0,TP
6bba_fe670320,2922570,52,45.0,238.0,47.0,0.5566453,1.9951192,0.71428573,2.5434792,68.92444,1,FP
6bba_fe670320,2922571,52,57.0,30.0,61.0,0.5518613,2.0003097,0.9047619,2.5401762,68.65625,0,FP
6bba_fe670320,2922572,52,40.0,52.0,244.0,0.5326384,2.7494044,0.63492066,2.5401762,68.65625,0,FP
6bba_fe670320,2922573,52,45.0,35.0,211.0,0.5257274,2.7912734,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2922574,52,48.0,29.0,174.0,0.528025,4.2800255,0.7619048,2.5401762,68.65625,0,FP
6bba_fe670320,2922575,52,52.0,29.0,127.0,0.5086968,2.4875457,0.82539684,2.5401762,68.65625,0,FP
6bba_fe670320,2922576,52,60.0,240.0,25.0,0.50393176,3.566606,0.95238096,2.5401762,68.65625,0,FP
6bba_fe670320,2922577,52,60.0,168.0,28.0,0.49413335,3.299003,0.95238096,2.5401762,68.65625,0,FP
6bba_fe670320,2922578,52,58.0,27.0,7.0,0.4831037,1.8676058,0.9206349,2.5401762,68.65625,0,FP
6bba_fe670320,2922579,52,43.0,57.0,27.0,0.4797353,1.6637002,0.6825397,2.5434792,68.92444,0,TP
6bba_fe670320,2922580,52,55.0,36.0,80.0,0.47551396,2.4644427,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2922581,52,56.0,248.0,74.0,0.46838158,3.2150712,0.8888889,2.5434792,68.92444,0,FP
6bba_fe670320,2922582,52,54.0,107.0,114.0,0.4620949,3.0435948,0.85714287,2.5401762,68.65625,0,FP
6bba_fe670320,2922583,52,54.0,57.0,102.0,0.43998274,2.1656833,0.85714287,2.5434792,68.92444,1,FP
6bba_fe670320,2922584,52,49.0,181.0,163.0,0.4368757,2.4212396,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2922585,52,54.0,67.0,104.0,0.43195742,2.0966547,0.85714287,2.5401762,68.65625,1,FP
6bba_fe670320,2922586,52,42.0,232.0,227.0,0.43666515,2.7975633,0.6666667,2.5434792,68.92444,0,FP
6bba_fe670320,2922587,52,51.0,10.0,153.0,0.43278864,3.4609494,0.8095238,2.5434792,68.92444,0,FP
6bba_fe670320,2922588,52,45.0,148.0,206.0,0.43404815,4.142647,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2922589,52,46.0,61.0,199.0,0.42565626,3.3612025,0.73015875,2.5401762,68.65625,0,FP
6bba_fe670320,2922590,52,51.0,95.0,151.0,0.41632065,2.7023637,0.8095238,2.5434792,68.92444,0,FP
6bba_fe670320,2922591,52,45.0,92.0,211.0,0.40728992,3.943852,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2922592,52,44.0,4.0,192.0,0.39717755,1.8784058,0.6984127,2.5368643,68.38806,0,FP
6bba_fe670320,2922593,52,48.0,118.0,190.0,0.40314478,3.983403,0.7619048,2.5434792,68.92444,0,FP
6bba_fe670320,2922594,52,52.0,137.0,128.0,0.39659315,3.8598826,0.82539684,2.5401762,68.65625,0,FP
6bba_fe670320,2922595,52,49.0,141.0,168.0,0.37402725,2.4213285,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2922596,52,59.0,119.0,39.0,0.3709855,2.4205794,0.93650794,2.5434792,68.92444,1,FP
6bba_fe670320,2922597,52,50.0,36.0,147.0,0.36721063,2.3732755,0.7936508,2.5401762,68.65625,0,FP
6bba_fe670320,2922598,52,42.0,132.0,229.0,0.34488794,2.1792371,0.6666667,2.5335438,68.11987,0,FP
6bba_fe670320,2922599,52,54.0,157.0,110.0,0.33799505,2.8866515,0.85714287,2.5401762,68.65625,0,FP
6bba_fe670320,2922600,52,59.0,110.0,40.0,0.33357772,1.8240229,0.93650794,2.5434792,68.92444,1,FP
6bba_fe670320,2922601,52,55.0,201.0,98.0,0.3332184,2.1063447,0.8730159,2.5401762,68.65625,0,FP
6bba_fe670320,2922602,52,48.0,80.0,183.0,0.33565757,2.9355965,0.7619048,2.5401762,68.65625,0,FP
6bba_fe670320,2922603,52,56.0,115.0,84.0,0.3328772,3.299432,0.8888889,2.5368643,68.38806,0,FP
6bba_fe670320,2922604,52,42.0,199.0,227.0,0.32953423,2.4449346,0.6666667,2.5401762,68.65625,1,FP
6bba_fe670320,2922605,52,51.0,221.0,148.0,0.32739633,2.2368085,0.8095238,2.5434792,68.92444,0,FP
6bba_fe670320,2922606,52,42.0,190.0,222.0,0.30814797,1.988205,0.6666667,2.5201738,67.04712,1,FP
6bba_fe670320,2922607,52,40.0,111.0,252.0,0.24091214,2.7297134,0.63492066,2.5368643,68.38806,0,FP
6bba_fe670320,2922608,52,46.0,161.0,227.0,0.19830564,2.0955145,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2922609,53,34.0,4.0,219.0,1.159141,3.6834369,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2922610,53,26.0,54.0,245.0,0.9567737,5.207682,0.41269842,2.5434792,68.92444,1,FP
6bba_fe670320,2922611,53,57.0,7.0,48.0,0.9209304,4.334092,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2922612,53,26.0,19.0,213.0,0.88972574,3.3314083,0.41269842,2.5434792,68.92444,0,FP
6bba_fe670320,2922613,53,38.0,32.0,246.0,0.8737223,2.9163873,0.6031746,2.5434792,68.92444,0,FP
6bba_fe670320,2922614,53,26.0,6.0,190.0,0.8814718,8.209072,0.41269842,2.5434792,68.92444,0,FP
6bba_fe670320,2922615,53,29.0,31.0,228.0,0.8725173,4.0257273,0.46031746,2.5434792,68.92444,0,FP
6bba_fe670320,2922616,53,11.0,4.0,246.0,0.8225942,2.3189266,0.17460318,2.5434792,68.92444,2,FP
6bba_fe670320,2922617,53,56.0,7.0,2.0,0.7832486,1.8475708,0.8888889,2.4687274,63.024292,0,FP
6bba_fe670320,2922618,53,5.0,4.0,240.0,0.7844097,2.0642056,0.07936508,2.5434792,68.92444,1,FP
6bba_fe670320,2922619,53,13.0,32.0,237.0,0.7466933,4.618742,0.20634921,2.5434792,68.92444,0,FP
6bba_fe670320,2922620,53,19.0,10.0,249.0,0.7232599,1.8029583,0.3015873,2.5434792,68.92444,1,FP
6bba_fe670320,2922621,53,25.0,204.0,194.0,0.6680992,1.819385,0.3968254,2.5434792,68.92444,0,TP
