edge_id,dataset,track_id,edge_type,t,s_node_id,s_z,s_y,s_x,s_mean_intensity,s_snr,s_z_depth_ratio,s_estimated_radius,s_volume,s_local_density_r15,e_node_id,e_z,e_y,e_x,e_mean_intensity,e_snr,e_estimated_radius,e_volume,e_local_density_r15,track_distance_3d_um
28,44b6_8cc6506c,302000000002,move,7,302000000002,45,87,139,100.0,3.5,1.5,4.0,268.0,3,303000000002,44,89,135,102.0,3.6,4.0,268.0,3,2.4375
29,44b6_8cc6506c,302000000003,move,7,302000000003,51,60,150,100.0,3.5,1.7,4.0,268.0,3,303000000003,51,60,148,102.0,3.6,4.0,268.0,3,0.8125
30,44b6_8cc6506c,302000000004,move,7,302000000004,62,61,216,100.0,3.5,2.066666666666667,4.0,268.0,3,303000000004,62,63,218,102.0,3.6,4.0,268.0,3,1.1490485194281397
31,44b6_8cc6506c,302000000005,move,7,302000000005,57,56,183,100.0,3.5,1.9,4.0,268.0,3,303000000005,56,58,181,102.0,3.6,4.0,268.0,3,1.9902104160113323
32,44b6_8cc6506c,303000000002,move,8,303000000002,44,89,135,100.0,3.5,1.4666666666666666,4.0,268.0,3,304000000002,44,91,135,102.0,3.6,4.0,268.0,3,0.8125
33,44b6_8cc6506c,303000000003,move,8,303000000003,51,60,148,100.0,3.5,1.7,4.0,268.0,3,304000000003,51,63,147,102.0,3.6,4.0,268.0,3,1.284675299443404
34,44b6_8cc6506c,303000000004,move,8,303000000004,62,63,218,100.0,3.5,2.066666666666667,4.0,268.0,3,304000000004,61,63,218,102.0,3.6,4.0,268.0,3,1.625
35,44b6_8cc6506c,303000000005,move,8,303000000005,56,58,181,100.0,3.5,1.8666666666666667,4.0,268.0,3,304000000005,55,60,181,102.0,3.6,4.0,268.0,3,1.8168052317185792
36,44b6_8cc6506c,304000000002,move,9,304000000002,44,91,135,100.0,3.5,1.4666666666666666,4.0,268.0,3,305000000002,43,93,136,102.0,3.6,4.0,268.0,3,1.86167137607581
37,44b6_8cc6506c,304000000003,move,9,304000000003,51,63,147,100.0,3.5,1.7,4.0,268.0,3,305000000003,50,64,146,102.0,3.6,4.0,268.0,3,1.7235727791422095
38,44b6_8cc6506c,304000000004,move,9,304000000004,61,63,218,100.0,3.5,2.033333333333333,4.0,268.0,3,305000000004,61,65,219,102.0,3.6,4.0,268.0,3,0.9084026158592896
39,44b6_8cc6506c,304000000005,move,9,304000000005,55,60,181,100.0,3.5,1.8333333333333333,4.0,268.0,3,305000000005,55,61,182,102.0,3.6,4.0,268.0,3,0.5745242597140698
40,44b6_8cc6506c,305000000002,move,10,305000000002,43,93,136,100.0,3.5,1.4333333333333333,4.0,268.0,3,306000000002,43,93,139,102.0,3.6,4.0,268.0,3,1.21875
41,44b6_8cc6506c,305000000003,move,10,305000000003,50,64,146,100.0,3.5,1.6666666666666667,4.0,268.0,3,306000000003,50,63,146,102.0,3.6,4.0,268.0,3,0.40625
42,44b6_8cc6506c,305000000004,move,10,305000000004,61,65,219,100.0,3.5,2.033333333333333,4.0,268.0,3,306000000004,61,65,219,102.0,3.6,4.0,268.0,3,0.0
43,44b6_8cc6506c,305000000005,move,10,305000000005,55,61,182,100.0,3.5,1.8333333333333333,4.0,268.0,3,306000000005,55,61,184,102.0,3.6,4.0,268.0,3,0.8125
44,44b6_8cc6506c,306000000002,move,11,306000000002,43,93,139,100.0,3.5,1.4333333333333333,4.0,268.0,3,307000000002,42,94,136,102.0,3.6,4.0,268.0,3,2.0714766773970688
45,44b6_8cc6506c,306000000003,move,11,306000000003,50,63,146,100.0,3.5,1.6666666666666667,4.0,268.0,3,307000000003,50,65,144,102.0,3.6,4.0,268.0,3,1.1490485194281397
46,44b6_8cc6506c,306000000004,move,11,306000000004,61,65,219,100.0,3.5,2.033333333333333,4.0,268.0,3,307000000004,60,66,219,102.0,3.6,4.0,268.0,3,1.6750116604071745
47,44b6_8cc6506c,306000000005,move,11,306000000005,55,61,184,100.0,3.5,1.8333333333333333,4.0,268.0,3,307000000005,55,63,185,102.0,3.6,4.0,268.0,3,0.9084026158592896
48,44b6_8cc6506c,307000000002,move,12,307000000002,42,94,136,100.0,3.5,1.4,4.0,268.0,3,308000000002,42,94,138,102.0,3.6,4.0,268.0,3,0.8125
49,44b6_8cc6506c,307000000003,move,12,307000000003,50,65,144,100.0,3.5,1.6666666666666667,4.0,268.0,3,308000000003,49,67,142,102.0,3.6,4.0,268.0,3,1.9902104160113323
50,44b6_8cc6506c,307000000004,move,12,307000000004,60,66,219,100.0,3.5,2.0,4.0,268.0,3,308000000004,60,67,220,102.0,3.6,4.0,268.0,3,0.5745242597140698
51,44b6_8cc6506c,307000000005,move,12,307000000005,55,63,185,100.0,3.5,1.8333333333333333,4.0,268.0,3,308000000005,54,63,186,102.0,3.6,4.0,268.0,3,1.6750116604071745
52,44b6_8cc6506c,308000000002,move,13,308000000002,42,94,138,100.0,3.5,1.4,4.0,268.0,3,309000000002,42,94,139,102.0,3.6,4.0,268.0,3,0.40625
53,44b6_8cc6506c,308000000003,move,13,308000000003,49,67,142,100.0,3.5,1.6333333333333333,4.0,268.0,3,309000000003,49,68,139,102.0,3.6,4.0,268.0,3,1.284675299443404
54,44b6_8cc6506c,308000000004,move,13,308000000004,60,67,220,100.0,3.5,2.0,4.0,268.0,3,309000000004,59,70,221,102.0,3.6,4.0,268.0,3,2.0714766773970688
55,44b6_8cc6506c,308000000005,move,13,308000000005,54,63,186,100.0,3.5,1.8,4.0,268.0,3,309000000005,54,64,187,102.0,3.6,4.0,268.0,3,0.5745242597140698
56,44b6_8cc6506c,309000000002,move,14,309000000002,42,94,139,100.0,3.5,1.4,4.0,268.0,3,310000000002,41,95,139,102.0,3.6,4.0,268.0,3,1.6750116604071745
57,44b6_8cc6506c,309000000003,move,14,309000000003,49,68,139,100.0,3.5,1.6333333333333333,4.0,268.0,3,310000000003,49,69,138,102.0,3.6,4.0,268.0,3,0.5745242597140698
58,44b6_8cc6506c,309000000004,move,14,309000000004,59,70,221,100.0,3.5,1.9666666666666666,4.0,268.0,3,310000000004,59,71,221,102.0,3.6,4.0,268.0,3,0.40625
59,44b6_8cc6506c,309000000005,move,14,309000000005,54,64,187,100.0,3.5,1.8,4.0,268.0,3,310000000005,54,66,189,102.0,3.6,4.0,268.0,3,1.1490485194281397
60,44b6_8cc6506c,310000000002,move,15,310000000002,41,95,139,100.0,3.5,1.3666666666666667,4.0,268.0,3,311000000002,41,97,137,102.0,3.6,4.0,268.0,3,1.1490485194281397
61,44b6_8cc6506c,310000000003,move,15,310000000003,49,69,138,100.0,3.5,1.6333333333333333,4.0,268.0,3,311000000003,49,69,139,102.0,3.6,4.0,268.0,3,0.40625
62,44b6_8cc6506c,310000000004,move,15,310000000004,59,71,221,100.0,3.5,1.9666666666666666,4.0,268.0,3,311000000004,58,71,217,102.0,3.6,4.0,268.0,3,2.2980970388562794
63,44b6_8cc6506c,310000000005,move,15,310000000005,54,66,189,100.0,3.5,1.8,4.0,268.0,3,311000000005,53,68,190,102.0,3.6,4.0,268.0,3,1.86167137607581
64,44b6_8cc6506c,311000000002,move,16,311000000002,41,97,137,100.0,3.5,1.3666666666666667,4.0,268.0,3,312000000002,41,95,135,102.0,3.6,4.0,268.0,3,1.1490485194281397
65,44b6_8cc6506c,311000000003,move,16,311000000003,49,69,139,100.0,3.5,1.6333333333333333,4.0,268.0,3,312000000003,49,68,137,102.0,3.6,4.0,268.0,3,0.9084026158592896
66,44b6_8cc6506c,311000000004,move,16,311000000004,58,71,217,100.0,3.5,1.9333333333333333,4.0,268.0,3,312000000004,58,72,218,102.0,3.6,4.0,268.0,3,0.5745242597140698
67,44b6_8cc6506c,311000000005,move,16,311000000005,53,68,190,100.0,3.5,1.7666666666666666,4.0,268.0,3,312000000005,53,67,190,102.0,3.6,4.0,268.0,3,0.40625
68,44b6_8cc6506c,312000000002,move,17,312000000002,41,95,135,100.0,3.5,1.3666666666666667,4.0,268.0,3,313000000002,41,96,132,102.0,3.6,4.0,268.0,3,1.284675299443404
69,44b6_8cc6506c,312000000003,move,17,312000000003,49,68,137,100.0,3.5,1.6333333333333333,4.0,268.0,3,313000000003,48,68,137,102.0,3.6,4.0,268.0,3,1.625
70,44b6_8cc6506c,312000000004,move,17,312000000004,58,72,218,100.0,3.5,1.9333333333333333,4.0,268.0,3,313000000004,57,74,220,102.0,3.6,4.0,268.0,3,1.9902104160113323
71,44b6_8cc6506c,312000000005,move,17,312000000005,53,67,190,100.0,3.5,1.7666666666666666,4.0,268.0,3,313000000005,53,69,189,102.0,3.6,4.0,268.0,3,0.9084026158592896
72,44b6_8cc6506c,313000000002,move,18,313000000002,41,96,132,100.0,3.5,1.3666666666666667,4.0,268.0,3,314000000002,41,98,131,102.0,3.6,4.0,268.0,3,0.9084026158592896
73,44b6_8cc6506c,313000000003,move,18,313000000003,48,68,137,100.0,3.5,1.6,4.0,268.0,3,314000000003,47,71,135,102.0,3.6,4.0,268.0,3,2.1877232028983924
74,44b6_8cc6506c,313000000004,move,18,313000000004,57,74,220,100.0,3.5,1.9,4.0,268.0,3,314000000004,57,74,218,102.0,3.6,4.0,268.0,3,0.8125
75,44b6_8cc6506c,313000000005,move,18,313000000005,53,69,189,100.0,3.5,1.7666666666666666,4.0,268.0,3,314000000005,52,71,186,102.0,3.6,4.0,268.0,3,2.1877232028983924
76,44b6_8cc6506c,314000000002,move,19,314000000002,41,98,131,100.0,3.5,1.3666666666666667,4.0,268.0,3,315000000002,40,99,128,102.0,3.6,4.0,268.0,3,2.0714766773970688
77,44b6_8cc6506c,314000000003,move,19,314000000003,47,71,135,100.0,3.5,1.5666666666666667,4.0,268.0,3,315000000003,47,73,134,102.0,3.6,4.0,268.0,3,0.9084026158592896
78,44b6_8cc6506c,314000000004,move,19,314000000004,57,74,218,100.0,3.5,1.9,4.0,268.0,3,315000000004,57,74,218,102.0,3.6,4.0,268.0,3,0.0
79,44b6_8cc6506c,314000000005,move,19,314000000005,52,71,186,100.0,3.5,1.7333333333333334,4.0,268.0,3,315000000005,51,72,184,102.0,3.6,4.0,268.0,3,1.86167137607581
80,44b6_8cc6506c,315000000002,move,20,315000000002,40,99,128,100.0,3.5,1.3333333333333333,4.0,268.0,3,316000000002,39,99,125,102.0,3.6,4.0,268.0,3,2.03125
81,44b6_8cc6506c,315000000003,move,20,315000000003,47,73,134,100.0,3.5,1.5666666666666667,4.0,268.0,3,316000000003,46,76,133,102.0,3.6,4.0,268.0,3,2.0714766773970688
82,44b6_8cc6506c,315000000004,move,20,315000000004,57,74,218,100.0,3.5,1.9,4.0,268.0,3,316000000004,56,75,217,102.0,3.6,4.0,268.0,3,1.7235727791422095
83,44b6_8cc6506c,315000000005,move,20,315000000005,51,72,184,100.0,3.5,1.7,4.0,268.0,3,316000000005,50,73,178,102.0,3.6,4.0,268.0,3,2.9575446425202108
84,44b6_8cc6506c,316000000002,move,21,316000000002,39,99,125,100.0,3.5,1.3,4.0,268.0,3,317000000002,40,97,123,102.0,3.6,4.0,268.0,3,1.9902104160113323
85,44b6_8cc6506c,316000000003,move,21,316000000003,46,76,133,100.0,3.5,1.5333333333333334,4.0,268.0,3,317000000003,46,76,132,102.0,3.6,4.0,268.0,3,0.40625
86,44b6_8cc6506c,316000000004,move,21,316000000004,56,75,217,100.0,3.5,1.8666666666666667,4.0,268.0,3,317000000004,55,76,217,102.0,3.6,4.0,268.0,3,1.6750116604071745
87,44b6_8cc6506c,316000000005,move,21,316000000005,50,73,178,100.0,3.5,1.6666666666666667,4.0,268.0,3,317000000005,49,74,176,102.0,3.6,4.0,268.0,3,1.86167137607581
88,44b6_8cc6506c,317000000002,move,22,317000000002,40,97,123,100.0,3.5,1.3333333333333333,4.0,268.0,3,318000000002,40,97,125,102.0,3.6,4.0,268.0,3,0.8125
89,44b6_8cc6506c,317000000003,move,22,317000000003,46,76,132,100.0,3.5,1.5333333333333334,4.0,268.0,3,318000000003,45,78,131,102.0,3.6,4.0,268.0,3,1.86167137607581
90,44b6_8cc6506c,317000000004,move,22,317000000004,55,76,217,100.0,3.5,1.8333333333333333,4.0,268.0,3,318000000004,55,76,216,102.0,3.6,4.0,268.0,3,0.40625
91,44b6_8cc6506c,317000000005,move,22,317000000005,49,74,176,100.0,3.5,1.6333333333333333,4.0,268.0,3,318000000005,49,73,174,102.0,3.6,4.0,268.0,3,0.9084026158592896
92,44b6_8cc6506c,318000000002,move,23,318000000002,40,97,125,100.0,3.5,1.3333333333333333,4.0,268.0,3,319000000002,39,97,125,102.0,3.6,4.0,268.0,3,1.625
93,44b6_8cc6506c,318000000003,move,23,318000000003,45,78,131,100.0,3.5,1.5,4.0,268.0,3,319000000003,45,79,132,102.0,3.6,4.0,268.0,3,0.5745242597140698
94,44b6_8cc6506c,318000000004,move,23,318000000004,55,76,216,100.0,3.5,1.8333333333333333,4.0,268.0,3,319000000004,54,77,215,102.0,3.6,4.0,268.0,3,1.7235727791422095
95,44b6_8cc6506c,318000000005,move,23,318000000005,49,73,174,100.0,3.5,1.6333333333333333,4.0,268.0,3,319000000005,48,75,171,102.0,3.6,4.0,268.0,3,2.1877232028983924
96,44b6_8cc6506c,319000000002,move,24,319000000002,39,97,125,100.0,3.5,1.3,4.0,268.0,3,320000000002,39,97,127,102.0,3.6,4.0,268.0,3,0.8125
97,44b6_8cc6506c,319000000003,move,24,319000000003,45,79,132,100.0,3.5,1.5,4.0,268.0,3,320000000003,45,79,134,102.0,3.6,4.0,268.0,3,0.8125
98,44b6_8cc6506c,319000000004,move,24,319000000004,54,77,215,100.0,3.5,1.8,4.0,268.0,3,320000000004,53,78,215,102.0,3.6,4.0,268.0,3,1.6750116604071745
99,44b6_8cc6506c,319000000005,move,24,319000000005,48,75,171,100.0,3.5,1.6,4.0,268.0,3,320000000005,48,78,172,102.0,3.6,4.0,268.0,3,1.284675299443404
100,44b6_8cc6506c,320000000002,move,25,320000000002,39,97,127,100.0,3.5,1.3,4.0,268.0,3,321000000002,39,100,127,102.0,3.6,4.0,268.0,3,1.21875
101,44b6_8cc6506c,320000000003,move,25,320000000003,45,79,134,100.0,3.5,1.5,4.0,268.0,3,321000000003,45,80,136,102.0,3.6,4.0,268.0,3,0.9084026158592896
102,44b6_8cc6506c,320000000004,move,25,320000000004,53,78,215,100.0,3.5,1.7666666666666666,4.0,268.0,3,321000000004,53,77,212,102.0,3.6,4.0,268.0,3,1.284675299443404
103,44b6_8cc6506c,320000000005,move,25,320000000005,48,78,172,100.0,3.5,1.6,4.0,268.0,3,321000000005,48,78,171,102.0,3.6,4.0,268.0,3,0.40625
104,44b6_8cc6506c,321000000002,move,26,321000000002,39,100,127,100.0,3.5,1.3,4.0,268.0,3,322000000002,38,103,129,102.0,3.6,4.0,268.0,3,2.1877232028983924
105,44b6_8cc6506c,321000000003,move,26,321000000003,45,80,136,100.0,3.5,1.5,4.0,268.0,3,322000000003,44,82,136,102.0,3.6,4.0,268.0,3,1.8168052317185792
106,44b6_8cc6506c,321000000004,move,26,321000000004,53,77,212,100.0,3.5,1.7666666666666666,4.0,268.0,3,322000000004,53,77,210,102.0,3.6,4.0,268.0,3,0.8125
107,44b6_8cc6506c,321000000005,move,26,321000000005,48,78,171,100.0,3.5,1.6,4.0,268.0,3,322000000005,47,80,172,102.0,3.6,4.0,268.0,3,1.86167137607581
108,44b6_8cc6506c,322000000002,move,27,322000000002,38,103,129,100.0,3.5,1.2666666666666666,4.0,268.0,3,323000000002,38,103,130,102.0,3.6,4.0,268.0,3,0.40625
109,44b6_8cc6506c,322000000003,move,27,322000000003,44,82,136,100.0,3.5,1.4666666666666666,4.0,268.0,3,323000000003,44,80,136,102.0,3.6,4.0,268.0,3,0.8125
110,44b6_8cc6506c,322000000004,move,27,322000000004,53,77,210,100.0,3.5,1.7666666666666666,4.0,268.0,3,323000000004,51,77,207,102.0,3.6,4.0,268.0,3,3.471001521535247
111,44b6_8cc6506c,322000000005,move,27,322000000005,47,80,172,100.0,3.5,1.5666666666666667,4.0,268.0,3,323000000005,47,80,173,102.0,3.6,4.0,268.0,3,0.40625
112,44b6_8cc6506c,323000000002,move,28,323000000002,38,103,130,100.0,3.5,1.2666666666666666,4.0,268.0,3,324000000002,37,104,131,102.0,3.6,4.0,268.0,3,1.7235727791422095
113,44b6_8cc6506c,323000000003,move,28,323000000003,44,80,136,100.0,3.5,1.4666666666666666,4.0,268.0,3,324000000003,43,81,137,102.0,3.6,4.0,268.0,3,1.7235727791422095
114,44b6_8cc6506c,323000000004,move,28,323000000004,51,77,207,100.0,3.5,1.7,4.0,268.0,3,324000000004,51,78,203,102.0,3.6,4.0,268.0,3,1.6750116604071745
115,44b6_8cc6506c,323000000005,move,28,323000000005,47,80,173,100.0,3.5,1.5666666666666667,4.0,268.0,3,324000000005,46,84,172,102.0,3.6,4.0,268.0,3,2.333728575156074
116,44b6_8cc6506c,324000000002,move,29,324000000002,37,104,131,100.0,3.5,1.2333333333333334,4.0,268.0,3,325000000002,37,104,131,102.0,3.6,4.0,268.0,3,0.0
117,44b6_8cc6506c,324000000003,move,29,324000000003,43,81,137,100.0,3.5,1.4333333333333333,4.0,268.0,3,325000000003,43,82,136,102.0,3.6,4.0,268.0,3,0.5745242597140698
118,44b6_8cc6506c,324000000004,move,29,324000000004,51,78,203,100.0,3.5,1.7,4.0,268.0,3,325000000004,50,78,202,102.0,3.6,4.0,268.0,3,1.6750116604071745
119,44b6_8cc6506c,324000000005,move,29,324000000005,46,84,172,100.0,3.5,1.5333333333333334,4.0,268.0,3,325000000005,45,85,171,102.0,3.6,4.0,268.0,3,1.7235727791422095
120,44b6_8cc6506c,325000000002,move,30,325000000002,37,104,131,100.0,3.5,1.2333333333333334,4.0,268.0,3,326000000002,37,103,131,102.0,3.6,4.0,268.0,3,0.40625
121,44b6_8cc6506c,325000000003,move,30,325000000003,43,82,136,100.0,3.5,1.4333333333333333,4.0,268.0,3,326000000003,42,81,135,102.0,3.6,4.0,268.0,3,1.7235727791422095
122,44b6_8cc6506c,325000000004,move,30,325000000004,50,78,202,100.0,3.5,1.6666666666666667,4.0,268.0,3,326000000004,50,79,202,102.0,3.6,4.0,268.0,3,0.40625
123,44b6_8cc6506c,325000000005,move,30,325000000005,45,85,171,100.0,3.5,1.5,4.0,268.0,3,326000000005,45,86,171,102.0,3.6,4.0,268.0,3,0.40625
124,44b6_8cc6506c,326000000002,move,31,326000000002,37,103,131,100.0,3.5,1.2333333333333334,4.0,268.0,3,327000000002,36,104,129,102.0,3.6,4.0,268.0,3,1.86167137607581
125,44b6_8cc6506c,326000000003,move,31,326000000003,42,81,135,100.0,3.5,1.4,4.0,268.0,3,327000000003,41,82,135,102.0,3.6,4.0,268.0,3,1.6750116604071745
126,44b6_8cc6506c,326000000004,move,31,326000000004,50,79,202,100.0,3.5,1.6666666666666667,4.0,268.0,3,327000000004,50,81,203,102.0,3.6,4.0,268.0,3,0.9084026158592896
127,44b6_8cc6506c,326000000005,move,31,326000000005,45,86,171,100.0,3.5,1.5,4.0,268.0,3,327000000005,45,86,173,102.0,3.6,4.0,268.0,3,0.8125
128,44b6_8cc6506c,327000000002,move,32,327000000002,36,104,129,100.0,3.5,1.2,4.0,268.0,3,328000000002,36,104,130,102.0,3.6,4.0,268.0,3,0.40625
129,44b6_8cc6506c,327000000003,move,32,327000000003,41,82,135,100.0,3.5,1.3666666666666667,4.0,268.0,3,328000000003,41,84,137,102.0,3.6,4.0,268.0,3,1.1490485194281397
130,44b6_8cc6506c,327000000004,move,32,327000000004,50,81,203,100.0,3.5,1.6666666666666667,4.0,268.0,3,328000000004,50,81,205,102.0,3.6,4.0,268.0,3,0.8125
131,44b6_8cc6506c,327000000005,move,32,327000000005,45,86,173,100.0,3.5,1.5,4.0,268.0,3,328000000005,45,86,175,102.0,3.6,4.0,268.0,3,0.8125
132,44b6_8cc6506c,328000000002,move,33,328000000002,36,104,130,100.0,3.5,1.2,4.0,268.0,3,329000000002,36,105,129,102.0,3.6,4.0,268.0,3,0.5745242597140698
133,44b6_8cc6506c,328000000003,move,33,328000000003,41,84,137,100.0,3.5,1.3666666666666667,4.0,268.0,3,329000000003,41,83,137,102.0,3.6,4.0,268.0,3,0.40625
134,44b6_8cc6506c,328000000004,move,33,328000000004,50,81,205,100.0,3.5,1.6666666666666667,4.0,268.0,3,329000000004,50,81,207,102.0,3.6,4.0,268.0,3,0.8125
135,44b6_8cc6506c,328000000005,move,33,328000000005,45,86,175,100.0,3.5,1.5,4.0,268.0,3,329000000005,45,85,179,102.0,3.6,4.0,268.0,3,1.6750116604071745
136,44b6_8cc6506c,329000000002,move,34,329000000002,36,105,129,100.0,3.5,1.2,4.0,268.0,3,330000000002,36,104,131,102.0,3.6,4.0,268.0,3,0.9084026158592896
137,44b6_8cc6506c,329000000003,move,34,329000000003,41,83,137,100.0,3.5,1.3666666666666667,4.0,268.0,3,330000000003,41,84,135,102.0,3.6,4.0,268.0,3,0.9084026158592896
138,44b6_8cc6506c,329000000004,move,34,329000000004,50,81,207,100.0,3.5,1.6666666666666667,4.0,268.0,3,330000000004,49,83,206,102.0,3.6,4.0,268.0,3,1.86167137607581
139,44b6_8cc6506c,329000000005,move,34,329000000005,45,85,179,100.0,3.5,1.5,4.0,268.0,3,330000000005,45,85,178,102.0,3.6,4.0,268.0,3,0.40625
140,44b6_8cc6506c,330000000002,move,35,330000000002,36,104,131,100.0,3.5,1.2,4.0,268.0,3,331000000002,36,104,133,102.0,3.6,4.0,268.0,3,0.8125
141,44b6_8cc6506c,330000000003,move,35,330000000003,41,84,135,100.0,3.5,1.3666666666666667,4.0,268.0,3,331000000003,40,85,136,102.0,3.6,4.0,268.0,3,1.7235727791422095
142,44b6_8cc6506c,330000000004,move,35,330000000004,49,83,206,100.0,3.5,1.6333333333333333,4.0,268.0,3,331000000004,48,84,204,102.0,3.6,4.0,268.0,3,1.86167137607581
143,44b6_8cc6506c,330000000005,move,35,330000000005,45,85,178,100.0,3.5,1.5,4.0,268.0,3,331000000005,45,85,178,102.0,3.6,4.0,268.0,3,0.0
144,44b6_8cc6506c,331000000002,move,36,331000000002,36,104,133,100.0,3.5,1.2,4.0,268.0,3,332000000002,35,105,134,102.0,3.6,4.0,268.0,3,1.7235727791422095
145,44b6_8cc6506c,331000000003,move,36,331000000003,40,85,136,100.0,3.5,1.3333333333333333,4.0,268.0,3,332000000003,40,86,136,102.0,3.6,4.0,268.0,3,0.40625
146,44b6_8cc6506c,331000000004,move,36,331000000004,48,84,204,100.0,3.5,1.6,4.0,268.0,3,332000000004,47,87,202,102.0,3.6,4.0,268.0,3,2.1877232028983924
147,44b6_8cc6506c,331000000005,move,36,331000000005,45,85,178,100.0,3.5,1.5,4.0,268.0,3,332000000005,44,88,177,102.0,3.6,4.0,268.0,3,2.0714766773970688
148,44b6_8cc6506c,332000000002,move,37,332000000002,35,105,134,100.0,3.5,1.1666666666666667,4.0,268.0,3,333000000002,34,110,132,102.0,3.6,4.0,268.0,3,2.7252078475778685
149,44b6_8cc6506c,332000000003,move,37,332000000003,40,86,136,100.0,3.5,1.3333333333333333,4.0,268.0,3,333000000003,40,90,133,102.0,3.6,4.0,268.0,3,2.03125
150,44b6_8cc6506c,332000000004,move,37,332000000004,47,87,202,100.0,3.5,1.5666666666666667,4.0,268.0,3,333000000004,47,90,199,102.0,3.6,4.0,268.0,3,1.7235727791422095
151,44b6_8cc6506c,332000000005,move,37,332000000005,44,88,177,100.0,3.5,1.4666666666666666,4.0,268.0,3,333000000005,44,91,175,102.0,3.6,4.0,268.0,3,1.4647552056572457
152,44b6_8cc6506c,333000000002,move,38,333000000002,34,110,132,100.0,3.5,1.1333333333333333,4.0,268.0,3,334000000002,34,111,131,102.0,3.6,4.0,268.0,3,0.5745242597140698
153,44b6_8cc6506c,333000000003,move,38,333000000003,40,90,133,100.0,3.5,1.3333333333333333,4.0,268.0,3,334000000003,39,91,132,102.0,3.6,4.0,268.0,3,1.7235727791422095
154,44b6_8cc6506c,333000000004,move,38,333000000004,47,90,199,100.0,3.5,1.5666666666666667,4.0,268.0,3,334000000004,46,91,198,102.0,3.6,4.0,268.0,3,1.7235727791422095
155,44b6_8cc6506c,333000000005,move,38,333000000005,44,91,175,100.0,3.5,1.4666666666666666,4.0,268.0,3,334000000005,43,92,175,102.0,3.6,4.0,268.0,3,1.6750116604071745
156,44b6_8cc6506c,334000000002,move,39,334000000002,34,111,131,100.0,3.5,1.1333333333333333,4.0,268.0,3,335000000002,34,113,129,102.0,3.6,4.0,268.0,3,1.1490485194281397
157,44b6_8cc6506c,334000000003,move,39,334000000003,39,91,132,100.0,3.5,1.3,4.0,268.0,3,335000000003,39,93,128,102.0,3.6,4.0,268.0,3,1.8168052317185792
158,44b6_8cc6506c,334000000004,move,39,334000000004,46,91,198,100.0,3.5,1.5333333333333334,4.0,268.0,3,335000000004,46,91,192,102.0,3.6,4.0,268.0,3,2.4375
159,44b6_8cc6506c,334000000005,move,39,334000000005,43,92,175,100.0,3.5,1.4333333333333333,4.0,268.0,3,335000000005,43,95,170,102.0,3.6,4.0,268.0,3,2.368824207280903
160,44b6_8cc6506c,335000000002,move,40,335000000002,34,113,129,100.0,3.5,1.1333333333333333,4.0,268.0,3,336000000002,34,114,130,102.0,3.6,4.0,268.0,3,0.5745242597140698
161,44b6_8cc6506c,335000000003,move,40,335000000003,39,93,128,100.0,3.5,1.3,4.0,268.0,3,336000000003,39,96,126,102.0,3.6,4.0,268.0,3,1.4647552056572457
162,44b6_8cc6506c,335000000004,move,40,335000000004,46,91,192,100.0,3.5,1.5333333333333334,4.0,268.0,3,336000000004,46,93,193,102.0,3.6,4.0,268.0,3,0.9084026158592896
163,44b6_8cc6506c,335000000005,move,40,335000000005,43,95,170,100.0,3.5,1.4333333333333333,4.0,268.0,3,336000000005,42,99,169,102.0,3.6,4.0,268.0,3,2.333728575156074
164,44b6_8cc6506c,336000000002,move,41,336000000002,34,114,130,100.0,3.5,1.1333333333333333,4.0,268.0,3,337000000002,33,117,128,102.0,3.6,4.0,268.0,3,2.1877232028983924
165,44b6_8cc6506c,336000000003,move,41,336000000003,39,96,126,100.0,3.5,1.3,4.0,268.0,3,337000000003,38,100,122,102.0,3.6,4.0,268.0,3,2.8145825622994254
166,44b6_8cc6506c,336000000004,move,41,336000000004,46,93,193,100.0,3.5,1.5333333333333334,4.0,268.0,3,337000000004,46,92,192,102.0,3.6,4.0,268.0,3,0.5745242597140698
167,44b6_8cc6506c,336000000005,move,41,336000000005,42,99,169,100.0,3.5,1.4,4.0,268.0,3,337000000005,41,101,164,102.0,3.6,4.0,268.0,3,2.7252078475778685
168,44b6_8cc6506c,337000000002,move,42,337000000002,33,117,128,100.0,3.5,1.1,4.0,268.0,3,338000000002,33,117,128,102.0,3.6,4.0,268.0,3,0.0
169,44b6_8cc6506c,337000000003,move,42,337000000003,38,100,122,100.0,3.5,1.2666666666666666,4.0,268.0,3,338000000003,37,100,120,102.0,3.6,4.0,268.0,3,1.8168052317185792
170,44b6_8cc6506c,337000000004,move,42,337000000004,46,92,192,100.0,3.5,1.5333333333333334,4.0,268.0,3,338000000004,44,96,188,102.0,3.6,4.0,268.0,3,3.9804208320226646
