dataset,t,bg_median,bg_noise,snr_proxy,fg_ratio,p01,p995,detected_nodes
44b6_cf2536e8,31,702.0,444.03,1.7701,0.0,53.0,1488.0,371
44b6_cf2536e8,32,694.0,438.84,1.7888,0.0,53.0,1479.0,348
44b6_cf2536e8,33,694.0,440.33,1.7919,0.0,54.0,1483.0,350
44b6_cf2536e8,34,680.0,435.88,1.7482,0.0,52.0,1442.0,326
44b6_cf2536e8,35,669.0,426.98,1.7471,0.0,52.0,1415.0,350
44b6_cf2536e8,36,679.0,433.65,1.7756,0.0,52.0,1449.0,360
44b6_cf2536e8,37,683.0,437.36,1.7377,0.0,52.0,1443.0,317
44b6_cf2536e8,38,686.0,436.62,1.7315,0.0,53.0,1442.0,339
44b6_cf2536e8,39,693.0,444.03,1.7228,0.0,53.0,1458.0,332
44b6_cf2536e8,40,696.0,445.52,1.7014,0.0,53.0,1454.0,304
44b6_cf2536e8,41,690.0,447.74,1.6639,0.0,51.0,1435.0,317
44b6_cf2536e8,42,692.0,455.15,1.6544,0.0,52.0,1445.0,327
44b6_cf2536e8,43,691.0,458.12,1.6262,0.0,52.0,1436.0,307
44b6_cf2536e8,44,685.0,460.34,1.6097,0.0,50.0,1426.0,305
44b6_cf2536e8,45,687.0,462.56,1.6106,0.0,50.0,1432.0,294
44b6_cf2536e8,46,678.0,459.6,1.6079,0.0,50.0,1417.0,289
44b6_cf2536e8,47,684.0,462.56,1.6183,0.0,50.0,1432.57,307
44b6_cf2536e8,48,682.0,462.56,1.6236,0.0,50.0,1433.0,296
44b6_cf2536e8,49,681.0,467.01,1.6124,0.0,50.0,1434.0,308
44b6_cf2536e8,50,684.0,472.2,1.6074,0.0,50.0,1443.0,322
44b6_cf2536e8,51,692.0,474.43,1.6314,0.0,50.0,1466.0,286
44b6_cf2536e8,52,687.0,469.98,1.6107,0.0,50.0,1444.0,299
44b6_cf2536e8,53,686.0,472.2,1.6052,0.0,50.0,1444.0,290
44b6_cf2536e8,54,689.0,475.91,1.618,0.0,50.0,1459.0,314
44b6_cf2536e8,55,696.0,475.91,1.5948,0.0,51.0,1455.0,307
44b6_cf2536e8,56,696.0,476.65,1.5756,0.0,51.0,1447.0,306
44b6_cf2536e8,57,698.0,477.39,1.5899,0.0,51.0,1457.0,294
44b6_cf2536e8,58,708.0,477.39,1.6004,0.0,52.0,1472.0,272
44b6_cf2536e8,59,706.0,474.43,1.5914,0.0,52.0,1461.0,271
44b6_cf2536e8,60,702.0,470.72,1.6115,0.0,52.0,1460.57,303
44b6_cf2536e8,61,700.0,464.05,1.5968,0.0,52.0,1441.0,309
44b6_cf2536e8,62,697.0,464.05,1.5925,0.0,52.0,1436.0,293
44b6_cf2536e8,63,705.0,463.31,1.5864,0.0,53.0,1440.0,258
44b6_cf2536e8,64,703.0,460.34,1.5858,0.0,53.0,1433.0,262
44b6_cf2536e8,65,693.0,458.12,1.5738,0.0,52.0,1414.0,282
44b6_cf2536e8,66,693.0,458.12,1.5826,0.0,52.0,1418.0,279
44b6_cf2536e8,67,698.0,458.86,1.5887,0.0,52.0,1427.0,272
44b6_cf2536e8,68,689.0,451.45,1.6183,0.0,52.0,1419.57,280
44b6_cf2536e8,69,695.0,458.12,1.5891,0.0,52.0,1423.0,268
44b6_cf2536e8,70,691.0,455.15,1.6083,0.0,53.0,1423.0,263
44b6_cf2536e8,71,691.0,453.67,1.6113,0.0,52.0,1422.0,255
44b6_cf2536e8,72,690.0,452.19,1.6232,0.0,53.0,1424.0,266
44b6_cf2536e8,73,690.0,453.67,1.6091,0.0,53.0,1420.0,269
44b6_cf2536e8,74,687.0,449.22,1.6072,0.0,53.0,1409.0,249
44b6_cf2536e8,75,685.0,444.77,1.5783,0.0,52.0,1387.0,266
44b6_cf2536e8,76,681.0,440.33,1.5943,0.0,52.0,1383.0,270
44b6_cf2536e8,77,686.0,443.29,1.6017,0.0,53.0,1396.0,266
44b6_cf2536e8,78,674.0,442.55,1.6021,0.0,52.0,1383.0,261
44b6_cf2536e8,79,676.0,439.58,1.6038,0.0,53.0,1381.0,272
44b6_cf2536e8,80,679.0,441.07,1.6551,0.0,53.0,1409.0,286
44b6_cf2536e8,81,679.0,436.62,1.6605,0.0,53.0,1404.0,277
44b6_cf2536e8,82,668.0,427.72,1.667,0.0,53.0,1381.0,283
44b6_cf2536e8,83,672.0,429.95,1.656,0.0,53.0,1384.0,300
44b6_cf2536e8,84,666.0,426.24,1.6798,0.0,52.0,1382.0,289
44b6_cf2536e8,85,676.0,426.24,1.661,0.0,53.0,1384.0,283
44b6_cf2536e8,86,678.0,427.72,1.6599,0.0,54.0,1388.0,274
44b6_cf2536e8,87,681.0,430.69,1.6996,0.0,54.0,1413.0,277
44b6_cf2536e8,88,670.0,418.09,1.7317,0.0,54.0,1394.0,267
44b6_cf2536e8,89,669.0,419.57,1.7232,0.0,54.0,1392.0,280
44b6_cf2536e8,90,667.0,421.79,1.7094,0.0,53.0,1388.0,281
44b6_cf2536e8,91,662.0,415.86,1.7073,0.0,54.0,1372.0,297
44b6_cf2536e8,92,661.0,417.35,1.7396,0.0,54.0,1387.0,295
44b6_cf2536e8,93,666.0,421.79,1.7188,0.0,55.0,1391.0,324
44b6_cf2536e8,94,649.0,412.9,1.7317,0.0,53.0,1364.0,324
44b6_cf2536e8,95,666.0,426.24,1.7267,0.0,54.0,1402.0,346
44b6_cf2536e8,96,662.0,421.79,1.7473,0.0,54.0,1399.0,340
44b6_cf2536e8,97,659.0,424.02,1.7452,0.0,54.0,1399.0,363
44b6_cf2536e8,98,649.0,426.24,1.7643,0.0,54.0,1401.0,367
44b6_cf2536e8,99,642.0,424.02,1.7712,0.0,53.0,1393.0,357
44b6_cf8fed6b,0,11.0,14.08,48.1071,0.1166,1.0,688.57,27
44b6_cf8fed6b,1,10.0,14.08,49.984,0.1252,1.0,714.0,30
44b6_cf8fed6b,2,11.0,16.31,46.2952,0.1309,1.0,766.0,40
44b6_cf8fed6b,3,11.0,18.53,43.4917,0.1341,1.0,817.0,47
44b6_cf8fed6b,4,12.0,20.76,40.1327,0.1422,1.0,845.0,49
44b6_cf8fed6b,5,13.0,25.2,34.0027,0.1435,1.0,870.0,61
44b6_cf8fed6b,6,15.0,29.65,31.2631,0.146,2.0,942.0,66
44b6_cf8fed6b,7,17.0,37.81,25.4723,0.147,2.0,980.0,83
44b6_cf8fed6b,8,19.0,46.7,21.3485,0.147,2.0,1016.0,92
44b6_cf8fed6b,9,20.0,53.37,18.8298,0.1475,2.0,1025.0,104
44b6_cf8fed6b,10,23.0,66.72,15.7683,0.147,2.0,1075.0,119
44b6_cf8fed6b,11,25.0,77.84,14.1195,0.1477,2.0,1124.0,127
44b6_cf8fed6b,12,28.0,91.18,12.1849,0.1457,2.0,1139.0,135
44b6_cf8fed6b,13,30.0,103.04,11.122,0.1426,2.0,1176.0,141
44b6_cf8fed6b,14,32.0,115.64,10.0397,0.1419,2.0,1193.0,152
44b6_cf8fed6b,15,37.0,139.36,8.4169,0.1321,3.0,1210.0,173
44b6_cf8fed6b,16,48.0,182.36,6.5695,0.0994,3.0,1246.0,201
44b6_cf8fed6b,17,54.0,209.79,5.825,0.077,3.0,1276.0,219
44b6_cf8fed6b,18,60.0,237.95,5.2279,0.0595,3.0,1304.0,235
44b6_cf8fed6b,19,69.0,265.38,4.6746,0.0423,3.0,1309.57,255
44b6_cf8fed6b,20,75.0,280.95,4.4797,0.0366,3.0,1333.57,266
44b6_cf8fed6b,21,85.0,296.52,4.3303,0.0317,3.0,1369.0,272
44b6_cf8fed6b,22,107.0,313.57,3.996,0.0241,3.0,1360.0,290
44b6_cf8fed6b,23,128.0,335.8,3.7611,0.0176,4.0,1391.0,319
44b6_cf8fed6b,24,171.0,359.53,3.449,0.0117,4.0,1411.0,340
44b6_cf8fed6b,25,209.0,385.47,3.2298,0.0081,4.0,1454.0,355
44b6_cf8fed6b,26,211.0,388.44,3.2412,0.0083,4.0,1470.0,373
44b6_cf8fed6b,27,255.0,404.74,2.9747,0.0047,4.0,1459.0,391
44b6_cf8fed6b,28,286.0,413.64,2.9024,0.004,5.0,1486.57,409
44b6_cf8fed6b,29,294.0,417.35,2.8695,0.0037,5.0,1491.57,415
44b6_cf8fed6b,30,313.0,426.98,2.7917,0.0029,5.0,1505.0,413
44b6_cf8fed6b,31,341.0,430.69,2.7096,0.0023,5.0,1508.0,430
44b6_cf8fed6b,32,365.0,441.81,2.6223,0.0018,5.0,1523.57,443
44b6_cf8fed6b,33,392.0,446.26,2.5904,0.0017,5.0,1548.0,440
44b6_cf8fed6b,34,402.0,444.03,2.5606,0.0014,5.0,1539.0,462
44b6_cf8fed6b,35,416.0,444.77,2.4687,0.0011,6.0,1514.0,465
44b6_cf8fed6b,36,428.0,445.52,2.4376,0.0009,6.0,1514.0,464
44b6_cf8fed6b,37,427.0,443.29,2.3754,0.0007,6.0,1480.0,468
44b6_cf8fed6b,38,441.0,434.4,2.3619,0.0007,6.0,1467.0,491
44b6_cf8fed6b,39,457.0,426.24,2.3578,0.0007,6.0,1462.0,509
44b6_cf8fed6b,40,468.0,408.45,2.4164,0.0008,7.0,1455.0,519
44b6_cf8fed6b,41,489.0,398.07,2.4945,0.0012,7.0,1482.0,533
44b6_cf8fed6b,42,514.0,364.71,2.6624,0.0022,9.0,1485.0,571
44b6_cf8fed6b,43,521.0,346.18,2.7644,0.003,10.0,1478.0,584
44b6_cf8fed6b,44,525.0,340.44,2.8199,0.0034,10.0,1485.0,583
44b6_cf8fed6b,45,539.0,316.53,2.9286,0.0043,12.0,1466.0,609
44b6_cf8fed6b,46,543.0,305.41,3.0483,0.0054,13.0,1474.0,613
44b6_cf8fed6b,47,551.0,292.81,3.1215,0.0061,15.0,1465.0,652
44b6_cf8fed6b,48,554.0,292.81,3.1078,0.0062,15.0,1464.0,633
44b6_cf8fed6b,49,556.0,279.47,3.2598,0.0078,18.0,1467.0,649
44b6_cf8fed6b,50,560.0,281.69,3.2482,0.0077,18.0,1475.0,629
44b6_cf8fed6b,51,568.0,279.47,3.2204,0.0074,21.0,1468.0,651
44b6_cf8fed6b,52,551.0,261.68,3.3957,0.0095,22.0,1439.57,653
44b6_cf8fed6b,53,557.0,257.23,3.3783,0.0093,26.0,1426.0,649
44b6_cf8fed6b,54,567.0,256.49,3.3318,0.0087,24.0,1421.57,657
44b6_cf8fed6b,55,558.0,253.52,3.337,0.0088,21.0,1404.0,668
44b6_cf8fed6b,56,555.0,262.42,3.3344,0.0084,17.0,1430.0,674
44b6_cf8fed6b,57,536.0,304.67,2.9723,0.0048,11.0,1441.57,633
44b6_cf8fed6b,58,565.0,260.19,3.3283,0.0085,18.0,1431.0,694
44b6_cf8fed6b,59,559.0,250.56,3.4187,0.0098,20.0,1415.57,661
44b6_cf8fed6b,60,556.0,246.85,3.3624,0.0093,22.0,1386.0,659
44b6_cf8fed6b,61,581.0,246.85,3.176,0.0069,50.0,1365.0,699
44b6_cf8fed6b,62,582.0,250.56,3.1251,0.0063,56.0,1365.0,683
44b6_cf8fed6b,63,587.0,255.0,3.0156,0.0052,58.0,1356.0,685
44b6_cf8fed6b,64,586.0,257.97,2.9694,0.0047,59.0,1352.0,690
44b6_cf8fed6b,65,585.0,260.19,2.9324,0.0043,62.0,1348.0,699
44b6_cf8fed6b,66,585.0,264.64,2.8454,0.0036,63.0,1338.0,697
44b6_cf8fed6b,67,581.0,263.9,2.842,0.0034,64.0,1331.0,690
44b6_cf8fed6b,68,570.0,262.42,2.8428,0.0035,64.0,1316.0,684
44b6_cf8fed6b,69,563.0,257.97,2.8337,0.0034,64.0,1294.0,675
44b6_cf8fed6b,70,562.0,260.19,2.8248,0.0034,64.0,1297.0,683
44b6_cf8fed6b,71,571.0,266.12,2.7356,0.0028,64.0,1299.0,682
44b6_cf8fed6b,72,571.0,270.57,2.6943,0.0023,63.0,1300.0,685
44b6_cf8fed6b,73,565.0,275.76,2.7089,0.0025,61.0,1312.0,679
44b6_cf8fed6b,74,558.0,273.54,2.6761,0.0024,59.0,1290.0,682
44b6_cf8fed6b,75,562.0,289.1,2.5339,0.0015,58.0,1294.57,670
44b6_cf8fed6b,76,553.0,287.62,2.5694,0.0018,57.0,1292.0,653
44b6_cf8fed6b,77,555.0,295.03,2.5184,0.0012,57.0,1298.0,642
44b6_cf8fed6b,78,549.0,298.0,2.4597,0.0011,56.0,1282.0,639
44b6_cf8fed6b,79,538.0,308.38,2.4742,0.0012,53.0,1301.0,643
44b6_cf8fed6b,80,538.0,307.64,2.4022,0.0008,53.0,1277.0,629
44b6_cf8fed6b,81,538.0,323.94,2.2658,0.0005,52.0,1272.0,624
44b6_cf8fed6b,82,536.0,332.84,2.2323,0.0003,51.0,1279.0,619
44b6_cf8fed6b,83,532.0,331.36,2.2936,0.0004,51.0,1292.0,596
44b6_cf8fed6b,84,531.0,338.03,2.1596,0.0002,49.0,1261.0,602
44b6_cf8fed6b,85,528.0,346.18,2.1723,0.0002,49.0,1280.0,582
44b6_cf8fed6b,86,511.0,346.18,2.2012,0.0003,48.0,1273.0,596
44b6_cf8fed6b,87,496.0,363.97,2.143,0.0002,45.0,1276.0,564
44b6_cf8fed6b,88,500.0,366.2,2.1163,0.0002,45.0,1275.0,541
44b6_cf8fed6b,89,477.0,390.66,2.0657,0.0001,42.0,1284.0,552
44b6_cf8fed6b,90,478.0,401.78,2.0534,0.0001,41.0,1303.0,528
44b6_cf8fed6b,91,480.0,415.12,1.9898,0.0001,41.0,1306.0,540
44b6_cf8fed6b,92,473.0,409.93,1.9944,0.0001,40.0,1290.57,523
44b6_cf8fed6b,93,460.0,408.45,2.0614,0.0001,40.0,1302.0,508
44b6_cf8fed6b,94,457.0,401.78,2.0807,0.0004,39.0,1293.0,492
44b6_cf8fed6b,95,456.0,400.3,2.1024,0.0003,39.0,1297.57,495
44b6_cf8fed6b,96,465.0,408.45,2.0884,0.0004,40.0,1318.0,493
44b6_cf8fed6b,97,456.0,413.64,2.0453,0.0001,40.0,1302.0,486
44b6_cf8fed6b,98,456.0,414.38,2.0392,0.0002,39.0,1301.0,500
44b6_cf8fed6b,99,450.0,416.6,2.0139,0.0001,39.0,1289.0,492
44b6_d29c9ab2,0,255.0,180.87,7.3974,0.0483,53.0,1593.0,246
44b6_d29c9ab2,1,259.0,180.87,7.4029,0.0483,54.0,1598.0,248
44b6_d29c9ab2,2,264.0,186.06,7.1803,0.0471,54.0,1600.0,249
44b6_d29c9ab2,3,271.0,189.03,7.1735,0.0473,56.0,1627.0,256
44b6_d29c9ab2,4,276.0,189.03,7.1289,0.0478,56.0,1623.57,259
44b6_d29c9ab2,5,281.0,194.96,7.0476,0.0469,57.0,1655.0,265
44b6_d29c9ab2,6,280.0,197.18,6.9935,0.0461,56.0,1659.0,271
44b6_d29c9ab2,7,285.0,199.41,6.9284,0.0459,57.87,1666.57,270
44b6_d29c9ab2,8,289.0,203.85,6.9559,0.0468,57.0,1707.0,277
44b6_d29c9ab2,9,294.0,200.89,6.9342,0.0476,60.0,1687.0,287
44b6_d29c9ab2,10,300.0,203.85,6.9314,0.049,61.0,1713.0,289
44b6_d29c9ab2,11,300.0,202.37,6.9377,0.0486,61.0,1704.0,293
44b6_d29c9ab2,12,305.0,202.37,6.8636,0.0479,61.0,1694.0,298
44b6_d29c9ab2,13,307.0,207.56,6.7016,0.0483,61.0,1698.0,304
44b6_d29c9ab2,14,310.0,206.82,6.832,0.05,62.0,1723.0,303
44b6_d29c9ab2,15,313.0,206.82,6.6531,0.0483,62.0,1689.0,304
44b6_d29c9ab2,16,313.0,208.3,6.8218,0.0501,62.0,1734.0,309
44b6_d29c9ab2,17,310.0,204.6,6.8455,0.0505,63.0,1710.57,310
44b6_d29c9ab2,18,323.0,206.82,6.832,0.0508,64.0,1736.0,313
44b6_d29c9ab2,19,302.0,202.37,7.0118,0.0497,64.0,1721.0,301
44b6_d29c9ab2,20,311.0,207.56,6.9329,0.0495,66.0,1750.0,298
44b6_d29c9ab2,21,316.0,209.04,6.8455,0.0495,67.0,1747.0,306
44b6_d29c9ab2,22,316.0,205.34,6.9474,0.051,66.0,1742.57,299
44b6_d29c9ab2,23,316.0,205.34,6.9231,0.0509,67.0,1737.57,298
44b6_d29c9ab2,24,319.0,203.11,6.9518,0.0507,67.0,1731.0,298
44b6_d29c9ab2,25,325.0,203.11,6.9321,0.051,68.0,1733.0,301
44b6_d29c9ab2,26,335.0,211.27,6.8207,0.0506,70.0,1776.0,308
44b6_d29c9ab2,27,335.0,209.79,6.7736,0.0506,70.0,1756.0,313
44b6_d29c9ab2,28,336.0,209.79,6.8165,0.0511,71.0,1766.0,312
44b6_d29c9ab2,29,336.0,206.08,6.8615,0.0511,73.0,1750.0,310
44b6_d29c9ab2,30,335.0,203.85,6.951,0.0535,73.0,1752.0,318
44b6_d29c9ab2,31,331.0,203.11,6.7992,0.0528,71.0,1712.0,315
44b6_d29c9ab2,32,334.0,202.37,6.8664,0.0539,72.0,1723.57,325
44b6_d29c9ab2,33,335.0,203.11,6.7598,0.0536,72.0,1708.0,324
44b6_d29c9ab2,34,344.0,211.27,6.5888,0.0516,74.0,1736.0,333
44b6_d29c9ab2,35,345.0,210.53,6.5597,0.0522,72.0,1726.0,334
44b6_d29c9ab2,36,343.0,207.56,6.7739,0.0544,72.0,1749.0,335
44b6_d29c9ab2,37,351.0,213.49,6.5389,0.052,73.0,1747.0,335
44b6_d29c9ab2,38,354.0,214.23,6.6516,0.0533,72.0,1779.0,353
44b6_d29c9ab2,39,352.0,212.01,6.5799,0.053,72.0,1747.0,351
44b6_d29c9ab2,40,355.0,212.01,6.5941,0.0533,73.0,1753.0,356
44b6_d29c9ab2,41,351.0,206.08,6.7644,0.0546,72.0,1745.0,362
44b6_d29c9ab2,42,357.0,212.75,6.6181,0.0529,73.0,1765.0,369
44b6_d29c9ab2,43,359.0,212.75,6.5288,0.0524,71.0,1748.0,370
44b6_d29c9ab2,44,356.0,210.53,6.6954,0.0536,70.0,1765.57,374
44b6_d29c9ab2,45,351.0,212.75,6.6557,0.0532,67.0,1767.0,385
44b6_d29c9ab2,46,353.0,214.97,6.5403,0.0526,68.0,1759.0,377
44b6_d29c9ab2,47,355.0,214.23,6.577,0.0521,68.0,1764.0,381
44b6_d29c9ab2,48,352.0,216.46,6.5602,0.0528,69.0,1772.0,373
44b6_d29c9ab2,49,342.0,209.04,6.745,0.0536,70.0,1752.0,380
44b6_d29c9ab2,50,342.0,209.04,6.8311,0.053,72.0,1770.0,356
44b6_d29c9ab2,51,360.0,220.9,6.6137,0.0528,68.0,1821.0,390
44b6_d29c9ab2,52,355.0,219.42,6.5217,0.0516,71.0,1786.0,380
44b6_d29c9ab2,53,358.0,223.13,6.4178,0.0519,67.0,1790.0,388
44b6_d29c9ab2,54,373.0,229.06,6.1101,0.0505,55.0,1772.57,416
44b6_d29c9ab2,55,366.0,223.13,6.2117,0.0512,56.0,1752.0,412
44b6_d29c9ab2,56,369.0,225.35,6.248,0.0511,54.0,1777.0,417
44b6_d29c9ab2,57,371.0,226.83,6.1278,0.049,55.0,1761.0,416
44b6_d29c9ab2,58,375.0,229.06,6.0814,0.0491,54.0,1768.0,417
44b6_d29c9ab2,59,374.0,225.35,6.1282,0.049,55.0,1755.0,419
44b6_d29c9ab2,60,374.0,225.35,6.106,0.0485,54.0,1750.0,430
44b6_d29c9ab2,61,374.0,225.35,6.1592,0.0494,53.0,1762.0,424
44b6_d29c9ab2,62,376.0,225.35,6.1193,0.0482,51.0,1755.0,427
44b6_d29c9ab2,63,376.0,229.06,6.1057,0.0488,50.0,1774.57,425
44b6_d29c9ab2,64,381.0,235.73,5.8669,0.0467,50.0,1764.0,429
44b6_d29c9ab2,65,376.0,233.51,5.8971,0.047,50.0,1753.0,433
44b6_d29c9ab2,66,379.0,233.51,5.8414,0.0478,51.0,1743.0,437
44b6_d29c9ab2,67,381.0,232.77,5.8342,0.0468,51.0,1739.0,440
44b6_d29c9ab2,68,392.0,237.21,5.7923,0.0466,52.0,1766.0,442
44b6_d29c9ab2,69,394.0,234.25,5.7631,0.0467,51.0,1744.0,456
44b6_d29c9ab2,70,392.0,233.51,5.7129,0.0453,51.0,1726.0,457
44b6_d29c9ab2,71,394.0,235.73,5.6336,0.0444,49.0,1722.0,462
44b6_d29c9ab2,72,394.0,238.7,5.5701,0.0443,50.0,1723.57,459
44b6_d29c9ab2,73,388.0,237.21,5.6279,0.0434,49.0,1723.0,457
44b6_d29c9ab2,74,388.0,236.47,5.7428,0.0444,50.0,1746.0,448
44b6_d29c9ab2,75,395.0,239.44,5.6967,0.044,50.0,1759.0,456
44b6_d29c9ab2,76,396.0,245.37,5.5572,0.0427,48.0,1759.57,463
44b6_d29c9ab2,77,400.0,242.4,5.5981,0.0431,48.0,1757.0,473
44b6_d29c9ab2,78,400.0,243.14,5.5811,0.0434,48.0,1757.0,467
44b6_d29c9ab2,79,401.0,246.85,5.4851,0.0425,49.0,1755.0,464
44b6_d29c9ab2,80,400.0,245.37,5.4938,0.0423,48.0,1748.0,466
44b6_d29c9ab2,81,403.0,247.59,5.4929,0.0413,48.0,1763.0,466
44b6_d29c9ab2,82,392.0,242.4,5.4455,0.0416,47.0,1712.0,463
44b6_d29c9ab2,83,387.0,243.14,5.4207,0.0416,46.0,1705.0,464
44b6_d29c9ab2,84,386.0,246.85,5.4001,0.0413,46.0,1719.0,466
44b6_d29c9ab2,85,388.0,245.37,5.4531,0.0421,46.0,1726.0,469
44b6_d29c9ab2,86,388.0,247.59,5.3475,0.0414,45.0,1712.0,474
44b6_d29c9ab2,87,388.0,245.37,5.3308,0.0412,45.0,1696.0,478
44b6_d29c9ab2,88,393.0,244.63,5.2938,0.0413,46.0,1688.0,476
44b6_d29c9ab2,89,393.0,246.85,5.2907,0.0402,47.0,1699.0,483
44b6_d29c9ab2,90,398.0,248.33,5.2349,0.0384,46.0,1698.0,487
44b6_d29c9ab2,91,397.0,252.78,5.1666,0.0377,45.0,1703.0,486
44b6_d29c9ab2,92,401.0,257.97,5.1518,0.0373,45.0,1730.0,491
44b6_d29c9ab2,93,406.0,257.23,5.1394,0.0372,46.0,1728.0,496
44b6_d29c9ab2,94,405.0,251.3,5.1595,0.0386,46.0,1701.57,488
44b6_d29c9ab2,95,404.0,255.74,5.0949,0.0377,46.0,1707.0,487
44b6_d29c9ab2,96,409.0,256.49,5.0763,0.0371,47.0,1711.0,496
44b6_d29c9ab2,97,402.0,252.78,5.0993,0.0374,46.0,1691.0,484
44b6_d29c9ab2,98,409.0,253.52,5.1537,0.0378,47.0,1715.57,486
44b6_d29c9ab2,99,411.0,256.49,5.1114,0.0371,46.0,1722.0,496
44b6_d2f34f90,0,209.0,754.63,4.3054,0.0607,27.0,3458.0,201
44b6_d2f34f90,1,215.0,778.35,4.2538,0.0558,27.0,3526.0,183
44b6_d2f34f90,2,218.0,798.37,4.1009,0.0477,27.0,3492.0,176
44b6_d2f34f90,3,223.0,835.43,3.962,0.0406,28.0,3533.0,170
44b6_d2f34f90,4,225.0,851.74,3.7946,0.0325,28.0,3457.0,172
44b6_d2f34f90,5,229.0,868.05,3.7348,0.0295,28.0,3471.0,168
44b6_d2f34f90,6,236.0,908.08,3.5548,0.0228,29.0,3464.0,185
44b6_d2f34f90,7,240.0,922.91,3.5204,0.0201,29.0,3489.0,171
44b6_d2f34f90,8,238.0,911.05,3.5717,0.0216,29.0,3492.0,171
44b6_d2f34f90,9,238.0,914.01,3.5389,0.0213,29.0,3472.57,160
44b6_d2f34f90,10,242.0,931.06,3.5321,0.0199,29.0,3530.57,166
44b6_d2f34f90,11,251.0,948.85,3.5158,0.0188,30.0,3587.0,173
44b6_d2f34f90,12,254.0,953.3,3.5424,0.0178,31.0,3631.0,184
44b6_d2f34f90,13,251.0,935.51,3.5954,0.0197,30.0,3614.57,173
44b6_d2f34f90,14,259.0,981.47,3.4092,0.0155,31.0,3605.0,171
44b6_d2f34f90,15,266.0,1006.67,3.3218,0.0119,31.0,3610.0,176
44b6_d2f34f90,16,271.0,1028.17,3.1619,0.0079,32.0,3522.0,190
44b6_d2f34f90,17,274.0,1046.7,3.1499,0.0075,32.0,3571.0,203
44b6_d2f34f90,18,279.0,1072.09,3.0734,0.0061,32.0,3574.0,210
44b6_d2f34f90,19,297.0,1124.54,2.9248,0.004,33.0,3586.0,221
44b6_d2f34f90,20,313.0,1180.13,2.8726,0.003,34.0,3703.0,215
44b6_d2f34f90,21,315.0,1194.22,2.842,0.0028,33.0,3709.0,189
44b6_d2f34f90,22,319.0,1198.67,2.7986,0.0025,34.0,3673.57,180
44b6_d2f34f90,23,314.0,1200.15,2.7905,0.0024,33.0,3663.0,202
44b6_d2f34f90,24,317.0,1200.15,2.763,0.0021,34.0,3633.0,210
44b6_d2f34f90,25,317.0,1203.85,2.7586,0.0023,34.0,3638.0,224
44b6_d2f34f90,26,337.0,1250.56,2.7212,0.0016,35.0,3740.0,225
44b6_d2f34f90,27,337.0,1233.51,2.732,0.0018,35.0,3707.0,227
44b6_d2f34f90,28,333.0,1229.06,2.6947,0.0014,34.0,3645.0,219
44b6_d2f34f90,29,340.0,1245.37,2.6097,0.0009,34.0,3590.0,223
44b6_d2f34f90,30,337.0,1249.07,2.6283,0.001,34.0,3620.0,226
44b6_d2f34f90,31,331.0,1234.25,2.6599,0.0013,34.0,3614.0,202
44b6_d2f34f90,32,336.0,1252.78,2.706,0.0016,35.0,3726.0,204
44b6_d2f34f90,33,348.0,1277.98,2.6769,0.0013,35.0,3769.0,199
44b6_d2f34f90,34,357.0,1275.76,2.6525,0.0013,36.0,3741.0,202
44b6_d2f34f90,35,365.0,1306.89,2.6303,0.0011,36.0,3802.57,210
44b6_d2f34f90,36,372.0,1316.53,2.5917,0.0008,37.0,3784.0,210
44b6_d2f34f90,37,373.0,1318.01,2.5561,0.0007,36.0,3742.0,203
44b6_d2f34f90,38,375.0,1339.51,2.5539,0.0007,37.0,3796.0,187
44b6_d2f34f90,39,376.0,1338.77,2.5284,0.0007,37.0,3761.0,193
44b6_d2f34f90,40,383.0,1342.48,2.5081,0.0008,37.0,3750.0,198
44b6_d2f34f90,41,390.0,1342.48,2.5073,0.0007,38.0,3756.0,213
44b6_d2f34f90,42,392.0,1351.37,2.51,0.0009,37.0,3784.0,208
44b6_d2f34f90,43,398.0,1366.94,2.4917,0.0008,38.0,3804.0,208
44b6_d2f34f90,44,403.0,1373.61,2.4847,0.0008,38.0,3816.0,201
44b6_d2f34f90,45,390.0,1361.75,2.4894,0.0006,38.0,3780.0,201
44b6_d2f34f90,46,390.0,1356.56,2.5414,0.0011,37.0,3837.57,220
44b6_d2f34f90,47,394.5,1366.2,2.541,0.001,37.0,3866.0,195
44b6_d2f34f90,48,406.0,1383.99,2.5571,0.001,38.0,3945.0,181
44b6_d2f34f90,49,416.0,1400.3,2.4638,0.0001,39.0,3866.0,188
44b6_d2f34f90,50,424.0,1406.23,2.4776,0.0003,39.0,3908.0,209
44b6_d2f34f90,51,421.0,1401.04,2.5445,0.0007,39.0,3986.0,198
44b6_d2f34f90,52,409.0,1375.09,2.5126,0.0004,39.0,3864.0,217
44b6_d2f34f90,53,427.0,1418.09,2.454,0.0001,39.0,3907.0,208
44b6_d2f34f90,54,416.0,1412.16,2.5004,0.0004,38.0,3947.0,211
44b6_d2f34f90,55,422.0,1407.71,2.4842,0.0003,39.0,3919.0,200
44b6_d2f34f90,56,436.0,1424.76,2.5218,0.0003,40.0,4029.0,196
44b6_d2f34f90,57,433.0,1430.69,2.5649,0.0006,40.0,4102.57,217
44b6_d2f34f90,58,423.0,1437.36,2.5867,0.0008,39.0,4141.0,234
44b6_d2f34f90,59,426.0,1446.26,2.5397,0.0003,40.0,4099.0,248
