dataset,pair_type,distance_um,cos_similarity,accel_norm_um,speed_ratio
6bba_4ffd3da3,True_Cell_Link (TP->TP),2.7252078,0.6902684,2.03125,1.1504426
6bba_4ffd3da3,FP_Noise_Link (TP->FP),4.3184967,0.17746551,4.542013,1.8230472
6bba_085bf656,True_Cell_Link (TP->TP),0.8125,0.44721332,1.625,0.44721112
6bba_085bf656,FP_Noise_Link (TP->FP),2.03125,-0.2683281,3.0671203,1.1180278
6bba_b1ae37b9,True_Cell_Link (TP->TP),3.2752922,0.0,3.2752922,327529.22
6bba_b1ae37b9,FP_Noise_Link (TP->FP),0.8125,0.0,0.8125,81250.0
6bba_907271db,True_Cell_Link (TP->TP),1.8616713,0.17496353,3.2752922,0.61237043
6bba_907271db,FP_Noise_Link (TP->FP),4.9087377,0.22118695,5.170718,1.6146598
6bba_cdcfe533,True_Cell_Link (TP->TP),9.967624,0.9578081,7.7613955,4.271097
6bba_cdcfe533,FP_Noise_Link (TP->FP),6.5,-0.6963106,8.295859,2.7852306
6bba_ae82a791,True_Cell_Link (TP->TP),1.6750116,0.23008941,1.8616713,1.3038304
6bba_ae82a791,FP_Noise_Link (TP->FP),2.9295104,-0.78935206,4.02167,2.280333
6bba_7b5d3b2c,True_Cell_Link (TP->TP),1.625,0.99999964,0.0,0.99999386
6bba_7b5d3b2c,FP_Noise_Link (TP->FP),6.7613473,-0.2403367,7.3237762,4.1608033
6bba_eebc57a5,True_Cell_Link (TP->TP),1.1490486,0.70710635,1.1490486,0.7071025
6bba_eebc57a5,FP_Noise_Link (TP->FP),6.306696,0.96623486,4.7550344,3.8810198
6bba_b329af44,True_Cell_Link (TP->TP),3.3745658,-0.90513355,6.5631695,1.007323
6bba_b329af44,FP_Noise_Link (TP->FP),4.7550344,0.49730918,4.2413745,1.4193991
6bba_05db0fb1,True_Cell_Link (TP->TP),3.0939078,0.058722,3.172914,3.4058397
6bba_05db0fb1,FP_Noise_Link (TP->FP),5.170718,-0.035136413,5.28125,5.6920366
44b6_eb2880fc,True_Cell_Link (TP->TP),5.5850143,0.36720625,5.2025385,2.393162
44b6_eb2880fc,FP_Noise_Link (TP->FP),6.525341,0.27094004,6.306696,2.7960892
44b6_a21120c2,True_Cell_Link (TP->TP),3.0400965,0.83862776,1.7235727,1.4675916
44b6_a21120c2,FP_Noise_Link (TP->FP),5.2025385,-0.76570475,6.918188,2.5115
6bba_af149c94,True_Cell_Link (TP->TP),3.3745658,0.25537682,3.2752922,5.873567
6bba_af149c94,FP_Noise_Link (TP->FP),4.2413745,-0.20318556,4.3942657,7.3822827
6bba_a90a0b9c,True_Cell_Link (TP->TP),0.9084026,0.23008938,2.3337286,0.38348088
6bba_a90a0b9c,FP_Noise_Link (TP->FP),6.95388,-0.8315814,9.020214,2.9355705
6bba_784a78c9,True_Cell_Link (TP->TP),1.625,0.0,1.6750116,3.9999013
6bba_784a78c9,FP_Noise_Link (TP->FP),2.3688242,0.5144952,2.1877232,5.830808
6bba_085bf656,True_Cell_Link (TP->TP),1.8616713,0.4663723,2.2980971,0.7533677
6bba_085bf656,FP_Noise_Link (TP->FP),5.28125,0.94845563,3.0400965,2.1371782
6bba_d82a4fc6,True_Cell_Link (TP->TP),1.8168052,0.3162276,1.8168052,1.581125
6bba_d82a4fc6,FP_Noise_Link (TP->FP),6.724634,-0.085435756,6.918188,5.8522987
6bba_825bd1c6,True_Cell_Link (TP->TP),0.0,0.0,1.8616713,0.0
6bba_825bd1c6,FP_Noise_Link (TP->FP),5.540511,-0.656021,6.90625,2.9760792
6bba_05b6850b,True_Cell_Link (TP->TP),1.8616713,0.34503266,1.8616713,1.4491264
6bba_05b6850b,FP_Noise_Link (TP->FP),5.5255976,-0.44174096,6.201137,4.3011293
6bba_825bd1c6,True_Cell_Link (TP->TP),4.337563,0.24987096,4.772357,1.294782
6bba_825bd1c6,FP_Noise_Link (TP->FP),6.809991,0.96938694,3.65625,2.0328128
44b6_8f9ecab4,True_Cell_Link (TP->TP),1.625,0.0,1.8616713,1.7888347
44b6_8f9ecab4,FP_Noise_Link (TP->FP),5.1547346,-0.49343508,5.6584077,5.674442
44b6_eb2880fc,True_Cell_Link (TP->TP),3.7233427,0.99999994,1.8616713,1.9999893
44b6_eb2880fc,FP_Noise_Link (TP->FP),4.9087377,-0.018059839,5.28125,2.6367228
6bba_3a1849c2,True_Cell_Link (TP->TP),3.3500233,0.97014236,1.8168052,2.0615401
6bba_3a1849c2,FP_Noise_Link (TP->FP),5.2025385,-0.7808687,6.5505843,3.2015424
6bba_07e24132,True_Cell_Link (TP->TP),0.40625,-0.24077156,3.4946947,0.1203855
6bba_07e24132,FP_Noise_Link (TP->FP),6.90625,-0.75064117,9.699086,2.0465536
6bba_e5e44988,True_Cell_Link (TP->TP),2.9575446,0.99204844,0.8125,0.80889887
6bba_e5e44988,FP_Noise_Link (TP->FP),2.3337286,-0.2901294,4.875,0.63828295
6bba_1d0d8384,True_Cell_Link (TP->TP),3.25,0.86424154,2.8726213,0.62853813
6bba_1d0d8384,FP_Noise_Link (TP->FP),2.0714767,0.64715016,4.1429534,0.40061605
6bba_d5eae175,True_Cell_Link (TP->TP),2.3337286,0.9217646,0.9084026,1.126596
6bba_d5eae175,FP_Noise_Link (TP->FP),5.2183757,0.8091838,3.74544,2.5191453
6bba_05db0fb1,True_Cell_Link (TP->TP),1.1490486,0.0,1.1490486,114904.86
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.822098,0.0,6.822098,682209.8
6bba_76db78c1,True_Cell_Link (TP->TP),1.21875,0.5773501,2.3337286,0.43301114
6bba_76db78c1,FP_Noise_Link (TP->FP),3.65625,0.19245008,4.1628237,1.2990335
6bba_57b7cc1e,True_Cell_Link (TP->TP),1.8616713,0.48418197,3.8540258,0.42365828
6bba_57b7cc1e,FP_Noise_Link (TP->FP),4.9087377,0.45142186,4.8918977,1.1170754
44b6_12dfb391,True_Cell_Link (TP->TP),2.03125,-0.5999998,2.9295104,1.6666529
44b6_12dfb391,FP_Noise_Link (TP->FP),6.6629953,-0.79262394,7.6651096,5.467028
6bba_6ca87370,True_Cell_Link (TP->TP),2.7252078,0.73786455,2.03125,2.3716874
6bba_6ca87370,FP_Noise_Link (TP->FP),3.65625,0.23570222,3.5648293,3.1819527
6bba_ebff6e76,True_Cell_Link (TP->TP),1.9902104,0.5773498,1.7235727,3.464041
6bba_ebff6e76,FP_Noise_Link (TP->FP),6.080193,-0.7559287,6.525341,10.58282
44b6_8f5ab931,True_Cell_Link (TP->TP),1.8168052,0.759072,1.7235727,0.69006294
44b6_8f5ab931,FP_Noise_Link (TP->FP),6.625737,-0.851485,8.974356,2.516602
44b6_1d530831,True_Cell_Link (TP->TP),1.6750116,-0.1714984,1.8616713,2.915425
44b6_1d530831,FP_Noise_Link (TP->FP),6.21443,0.5547,5.915089,10.816464
6bba_5b28472a,True_Cell_Link (TP->TP),0.5745243,0.4629096,1.6750116,0.30860507
6bba_5b28472a,FP_Noise_Link (TP->FP),3.74544,-0.11834525,4.3754463,2.0118587
6bba_1d0d8384,True_Cell_Link (TP->TP),2.4375,0.0,2.5693505,2.999963
6bba_1d0d8384,FP_Noise_Link (TP->FP),5.7019906,0.6412233,5.2183757,7.017748
6bba_ebff6e76,True_Cell_Link (TP->TP),1.8616713,0.80013216,1.4647552,0.76375943
6bba_ebff6e76,FP_Noise_Link (TP->FP),5.873088,-0.13834289,6.6629953,2.409462
6bba_207c6aaf,True_Cell_Link (TP->TP),2.4375,0.58834827,2.0714767,1.176691
6bba_207c6aaf,FP_Noise_Link (TP->FP),3.3003907,0.7242067,2.2980971,1.5932473
6bba_09961292,True_Cell_Link (TP->TP),1.8616713,-0.48418188,2.8726213,1.2709692
6bba_09961292,FP_Noise_Link (TP->FP),5.9290237,0.019003714,6.080193,4.047764
6bba_7b5d3b2c,True_Cell_Link (TP->TP),1.1490486,0.9999984,0.5745243,1.9999652
6bba_7b5d3b2c,FP_Noise_Link (TP->FP),6.5631695,-0.1313064,6.6629953,11.42346
6bba_786893ac,True_Cell_Link (TP->TP),1.7235727,0.333333,1.625,2.9999475
6bba_786893ac,FP_Noise_Link (TP->FP),6.4105167,0.761788,5.984436,11.157762
6bba_23af9eeb,True_Cell_Link (TP->TP),3.5648293,-0.8015453,5.0085864,2.128229
6bba_23af9eeb,FP_Noise_Link (TP->FP),6.09375,-0.14552137,6.5505843,3.6380126
6bba_786893ac,True_Cell_Link (TP->TP),0.40625,0.37139025,2.0714767,0.18569449
6bba_786893ac,FP_Noise_Link (TP->FP),6.512683,-0.53283435,7.8984027,2.9769092
6bba_085bf656,True_Cell_Link (TP->TP),2.0714767,0.9805805,0.5745243,0.84983313
6bba_085bf656,FP_Noise_Link (TP->FP),5.540511,-0.1710883,6.4233766,2.273021
6bba_b329af44,True_Cell_Link (TP->TP),2.1877232,0.5988494,2.6328008,0.66794544
6bba_b329af44,FP_Noise_Link (TP->FP),6.4233766,0.19611612,6.6132708,1.9611554
6bba_09961292,True_Cell_Link (TP->TP),0.9084026,0.59999925,0.8125,0.999989
6bba_09961292,FP_Noise_Link (TP->FP),6.9893894,0.051987514,7.001186,7.694069
44b6_ddf577ad,True_Cell_Link (TP->TP),1.8616713,-0.8661379,4.875,0.5867368
44b6_ddf577ad,FP_Noise_Link (TP->FP),6.21443,-0.35991138,7.9296837,1.9585813
6bba_d5eae175,True_Cell_Link (TP->TP),0.5745243,0.7661305,2.9575446,0.17025082
6bba_d5eae175,FP_Noise_Link (TP->FP),6.4233766,0.5558125,5.3433843,1.9034619
44b6_8f5ab931,True_Cell_Link (TP->TP),0.5745243,0.447213,1.1490486,0.44721016
44b6_8f5ab931,FP_Noise_Link (TP->FP),6.8582892,-0.31843916,7.3687077,5.3384976
44b6_5f15d135,True_Cell_Link (TP->TP),1.4647552,-0.17069715,3.8325548,0.4438113
44b6_5f15d135,FP_Noise_Link (TP->FP),6.525341,-0.4291471,8.482749,1.977136
6bba_d6ecebbb,True_Cell_Link (TP->TP),2.1877232,0.66436356,1.7235727,2.4082923
6bba_d6ecebbb,FP_Noise_Link (TP->FP),5.2025385,-0.20952903,5.4655347,5.727065
6bba_fc516dc6,True_Cell_Link (TP->TP),0.8125,0.89442694,2.9295104,0.22360618
6bba_fc516dc6,FP_Noise_Link (TP->FP),3.3500233,-0.21693043,5.4504156,0.9219519
6bba_372c8cb8,True_Cell_Link (TP->TP),0.9084026,0.39999977,1.6750116,0.49999726
6bba_372c8cb8,FP_Noise_Link (TP->FP),6.625737,-0.57582885,7.814375,3.6468966
6bba_3a1849c2,True_Cell_Link (TP->TP),0.40625,-0.23570193,1.8616713,0.23570089
6bba_3a1849c2,FP_Noise_Link (TP->FP),5.2025385,0.33129457,4.9087377,3.0184443
6bba_825bd1c6,True_Cell_Link (TP->TP),0.9084026,0.43852878,1.8616713,0.4385269
6bba_825bd1c6,FP_Noise_Link (TP->FP),4.614113,-0.22447181,5.4655347,2.2274404
6bba_6feb10f0,True_Cell_Link (TP->TP),1.21875,-0.9486828,2.4711223,0.94867593
6bba_6feb10f0,FP_Noise_Link (TP->FP),5.28125,-0.21892689,5.7019906,4.110929
6bba_f1fde7e0,True_Cell_Link (TP->TP),7.094851,0.9730803,2.8726213,1.5620464
6bba_f1fde7e0,FP_Noise_Link (TP->FP),6.712352,-0.96898407,11.170029,1.477833
6bba_af149c94,True_Cell_Link (TP->TP),3.172914,0.49685603,3.2752922,0.94712913
6bba_af149c94,FP_Noise_Link (TP->FP),5.4048047,0.200531,5.759588,1.6133585
6bba_5c039895,True_Cell_Link (TP->TP),1.6750116,0.45037723,2.0714767,0.765638
6bba_5c039895,FP_Noise_Link (TP->FP),5.2183757,-0.13010725,5.915089,2.385289
6bba_d2b9fc0c,True_Cell_Link (TP->TP),2.2980971,0.9707251,0.5745243,1.109395
6bba_d2b9fc0c,FP_Noise_Link (TP->FP),6.95388,0.76763415,5.5255976,3.3569512
6bba_2646afc7,True_Cell_Link (TP->TP),2.03125,0.9838697,0.40625,1.1180278
6bba_2646afc7,FP_Noise_Link (TP->FP),6.2541394,-0.52289355,7.3687077,3.442364
6bba_76db78c1,True_Cell_Link (TP->TP),1.2846752,0.0,1.2846752,128467.52
6bba_76db78c1,FP_Noise_Link (TP->FP),5.2025385,0.0,5.2025385,520253.88
6bba_ebff6e76,True_Cell_Link (TP->TP),0.5745243,0.91914433,1.6750116,0.2626117
6bba_ebff6e76,FP_Noise_Link (TP->FP),4.02167,0.88162875,2.3337286,1.8382818
6bba_337b1b3a,True_Cell_Link (TP->TP),6.09375,0.46852127,5.3895154,2.3425975
6bba_337b1b3a,FP_Noise_Link (TP->FP),5.7019906,-0.055634595,6.397631,2.191995
44b6_587a1e22,True_Cell_Link (TP->TP),3.0400965,0.72471374,2.6012692,0.8116772
44b6_587a1e22,FP_Noise_Link (TP->FP),6.894291,-0.15339299,8.335553,1.840711
6bba_6db0e9b4,True_Cell_Link (TP->TP),1.8168052,0.6324554,1.8168052,0.79056597
6bba_6db0e9b4,FP_Noise_Link (TP->FP),5.915089,0.67990005,4.667457,2.5738962
6bba_3fda6b25,True_Cell_Link (TP->TP),1.8616713,0.21821761,1.8168052,4.582463
6bba_3fda6b25,FP_Noise_Link (TP->FP),4.542013,0.8944267,4.1825995,11.180064
6bba_48816121,True_Cell_Link (TP->TP),0.9084026,0.89442635,0.5745243,0.7453499
6bba_48816121,FP_Noise_Link (TP->FP),6.5631695,-0.86657816,7.643548,5.3851204
6bba_1d0d8384,True_Cell_Link (TP->TP),0.9084026,0.99999875,0.0,0.999989
6bba_1d0d8384,FP_Noise_Link (TP->FP),5.6584077,0.6100531,5.1547346,6.2288957
6bba_ebff6e76,True_Cell_Link (TP->TP),0.5745243,-0.15430321,2.03125,0.30860507
6bba_ebff6e76,FP_Noise_Link (TP->FP),6.625737,0.25421613,6.4105167,3.5590072
44b6_12dfb391,True_Cell_Link (TP->TP),0.5745243,0.0,0.5745243,57452.43
44b6_12dfb391,FP_Noise_Link (TP->FP),3.3500233,0.0,3.3500233,335002.34
6bba_786893ac,True_Cell_Link (TP->TP),1.7235727,0.17149857,3.4946947,0.51449424
6bba_786893ac,FP_Noise_Link (TP->FP),3.65625,-0.9701424,6.95388,1.0914071
6bba_fe670320,True_Cell_Link (TP->TP),3.6787503,0.86337185,2.03125,0.91943276
6bba_fe670320,FP_Noise_Link (TP->FP),6.319767,0.35897905,6.147678,1.579504
6bba_cf35214c,True_Cell_Link (TP->TP),3.6787503,0.4716522,3.2752922,1.6815351
6bba_cf35214c,FP_Noise_Link (TP->FP),6.6629953,-0.4868479,7.9608417,3.0456161
6bba_786893ac,True_Cell_Link (TP->TP),2.03125,0.5820854,1.7235727,1.2126709
6bba_786893ac,FP_Noise_Link (TP->FP),1.2846752,-0.9970541,2.9575446,0.7669604
44b6_12dfb391,True_Cell_Link (TP->TP),1.7235727,-0.7698002,3.4946947,0.86602104
44b6_12dfb391,FP_Noise_Link (TP->FP),6.1072764,0.43450034,5.540511,3.0686433
6bba_9a41d029,True_Cell_Link (TP->TP),0.0,0.0,2.4711223,0.0
6bba_9a41d029,FP_Noise_Link (TP->FP),6.525341,-0.4401064,7.9296837,2.6406279
6bba_3abfe10a,True_Cell_Link (TP->TP),0.0,0.0,0.9084026,0.0
6bba_3abfe10a,FP_Noise_Link (TP->FP),6.2541394,-0.26144674,6.5505843,6.88469
6bba_e5e44988,True_Cell_Link (TP->TP),4.3942657,0.5829831,3.65625,1.3117081
6bba_e5e44988,FP_Noise_Link (TP->FP),6.918188,0.9542262,3.8540258,2.0651102
6bba_e5e44988,True_Cell_Link (TP->TP),2.6012692,0.33097145,3.3003907,0.84811175
6bba_e5e44988,FP_Noise_Link (TP->FP),4.450246,0.79802376,2.7252078,1.4509478
6bba_6db0e9b4,True_Cell_Link (TP->TP),0.0,0.0,0.8125,0.0
6bba_6db0e9b4,FP_Noise_Link (TP->FP),6.7491317,-0.9630867,7.534815,8.306521
6bba_718b21f9,True_Cell_Link (TP->TP),1.6750116,0.9411762,0.5745243,0.99999404
6bba_718b21f9,FP_Noise_Link (TP->FP),4.3942657,-0.13453454,4.9087377,2.6234083
6bba_bb9f20c3,True_Cell_Link (TP->TP),3.4710016,0.0,3.4710016,347100.16
6bba_bb9f20c3,FP_Noise_Link (TP->FP),4.614113,0.0,4.614113,461411.3
44b6_33b596bf,True_Cell_Link (TP->TP),3.0671203,0.79582226,2.1877232,2.3874488
44b6_33b596bf,FP_Noise_Link (TP->FP),6.918188,0.48280787,6.397631,5.385123
6bba_55c70843,True_Cell_Link (TP->TP),1.4647552,0.0,1.4647552,146475.52
6bba_55c70843,FP_Noise_Link (TP->FP),5.5255976,0.0,5.5255976,552559.75
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.5745243,0.7071052,0.5745243,0.70709807
6bba_bb9f20c3,FP_Noise_Link (TP->FP),5.2183757,0.5449492,4.8239512,6.422537
6bba_a90a0b9c,True_Cell_Link (TP->TP),1.2846752,-0.31622714,1.4647552,3.1621995
6bba_a90a0b9c,FP_Noise_Link (TP->FP),6.0393405,0.20180175,5.970631,14.865703
6bba_eebc57a5,True_Cell_Link (TP->TP),2.4375,-0.5547001,3.4710016,1.6640892
6bba_eebc57a5,FP_Noise_Link (TP->FP),6.95388,-0.891163,8.285907,4.7474365
6bba_d5eae175,True_Cell_Link (TP->TP),6.6629953,-0.7504838,11.519176,1.1805835
6bba_d5eae175,FP_Noise_Link (TP->FP),4.082762,-0.9884159,9.699086,0.7234045
6bba_edf14583,True_Cell_Link (TP->TP),2.1877232,-0.8104407,3.8540258,1.175133
6bba_edf14583,FP_Noise_Link (TP->FP),5.8166146,0.48771194,5.170718,3.124388
44b6_d5e7d891,True_Cell_Link (TP->TP),2.6328008,0.89708513,1.2846752,1.4491296
44b6_d5e7d891,FP_Noise_Link (TP->FP),6.809991,-0.13339262,7.2785673,3.7483122
44b6_ddf577ad,True_Cell_Link (TP->TP),5.7452426,-0.9875342,11.468921,0.99750763
44b6_ddf577ad,FP_Noise_Link (TP->FP),6.918188,0.791109,4.2413745,1.2011582
6bba_907271db,True_Cell_Link (TP->TP),1.625,0.40824816,1.9902104,0.8164925
6bba_907271db,FP_Noise_Link (TP->FP),4.875,0.13608274,5.0085864,2.4494774
44b6_5f15d135,True_Cell_Link (TP->TP),3.3003907,0.92841405,1.8168052,1.9148432
44b6_5f15d135,FP_Noise_Link (TP->FP),6.1072764,0.2508589,5.915089,3.5433614
44b6_b2c44266,True_Cell_Link (TP->TP),0.40625,0.7071037,0.40625,0.70709443
44b6_b2c44266,FP_Noise_Link (TP->FP),5.9290237,0.14535043,5.873088,10.319704
6bba_edf14583,True_Cell_Link (TP->TP),1.6750116,0.6931031,1.4647552,0.84162116
6bba_edf14583,FP_Noise_Link (TP->FP),3.8325548,-0.38946804,4.9589133,1.9256936
6bba_b204cac7,True_Cell_Link (TP->TP),1.625,-0.9428088,3.3003907,0.94280356
6bba_b204cac7,FP_Noise_Link (TP->FP),4.487178,-0.8962581,6.080193,2.6034014
6bba_a90a0b9c,True_Cell_Link (TP->TP),2.0714767,0.1961159,2.03125,5.098894
6bba_a90a0b9c,FP_Noise_Link (TP->FP),6.822098,0.41684377,6.6629953,16.792442
6bba_af149c94,True_Cell_Link (TP->TP),0.40625,0.87415683,3.8325548,0.09712836
6bba_af149c94,FP_Noise_Link (TP->FP),3.4946947,-0.7452039,7.1758056,0.83552974
6bba_207c6aaf,True_Cell_Link (TP->TP),6.6629953,0.73690355,7.621926,0.6025133
6bba_207c6aaf,FP_Noise_Link (TP->FP),6.397631,-0.7418092,16.376461,0.57851726
6bba_9e23430b,True_Cell_Link (TP->TP),2.8726213,0.0,2.8726213,287262.12
6bba_9e23430b,FP_Noise_Link (TP->FP),6.625737,0.0,6.625737,662573.75
6bba_825bd1c6,True_Cell_Link (TP->TP),0.40625,0.8616398,2.9575446,0.12309112
6bba_825bd1c6,FP_Noise_Link (TP->FP),2.8726213,0.17407763,3.9804208,0.8703856
6bba_6feeb0b1,True_Cell_Link (TP->TP),0.40625,0.0,3.8540258,0.105999514
6bba_6feeb0b1,FP_Noise_Link (TP->FP),4.631963,0.4183558,4.614113,1.2085804
6bba_55b7eebe,True_Cell_Link (TP->TP),1.1490486,0.0,2.0714767,0.6666628
6bba_55b7eebe,FP_Noise_Link (TP->FP),5.6584077,0.40613845,5.2025385,3.2829335
6bba_aeee7805,True_Cell_Link (TP->TP),0.40625,-0.9999969,1.21875,0.49999383
6bba_aeee7805,FP_Noise_Link (TP->FP),6.918188,-0.17616603,7.1064725,8.514588
6bba_61ecbe65,True_Cell_Link (TP->TP),1.1490486,0.9805801,0.40625,0.78445923
6bba_61ecbe65,FP_Noise_Link (TP->FP),6.5631695,-0.06867015,6.822098,4.480697
44b6_7e557709,True_Cell_Link (TP->TP),0.9084026,0.10540919,1.8616713,0.5270432
44b6_7e557709,FP_Noise_Link (TP->FP),5.984436,-0.688022,7.2785673,3.472091
6bba_f17befbc,True_Cell_Link (TP->TP),0.0,0.0,3.3500233,0.0
6bba_f17befbc,FP_Noise_Link (TP->FP),6.95388,0.2833816,6.809991,2.0757644
6bba_5b28472a,True_Cell_Link (TP->TP),1.6750116,0.0,1.6750116,167501.17
6bba_5b28472a,FP_Noise_Link (TP->FP),3.0400965,0.0,3.0400965,304009.66
6bba_09961292,True_Cell_Link (TP->TP),1.6750116,0.10846516,1.8168052,1.8438885
6bba_09961292,FP_Noise_Link (TP->FP),4.9589133,0.5861945,4.487178,5.4588776
6bba_d6ecebbb,True_Cell_Link (TP->TP),0.40625,-0.7071037,0.9084026,0.70709443
6bba_d6ecebbb,FP_Noise_Link (TP->FP),5.4655347,-0.15767644,5.5850143,9.512982
6bba_b204cac7,True_Cell_Link (TP->TP),1.21875,0.7999997,1.2846752,0.59999704
6bba_b204cac7,FP_Noise_Link (TP->FP),3.9804208,0.8164965,2.6012692,1.9595821
6bba_76db78c1,True_Cell_Link (TP->TP),5.28125,-0.7076507,9.817475,0.9883699
6bba_76db78c1,FP_Noise_Link (TP->FP),4.082762,-0.18912819,7.3125,0.7640765
6bba_edf14583,True_Cell_Link (TP->TP),2.7252078,-0.9486827,3.2752922,4.7433333
6bba_edf14583,FP_Noise_Link (TP->FP),6.3588185,0.8583322,5.873088,11.067779
6bba_9a41d029,True_Cell_Link (TP->TP),0.40625,0.44721332,3.4710016,0.11180309
6bba_9a41d029,FP_Noise_Link (TP->FP),5.540511,-0.49186936,7.981546,1.5247908
6bba_5f89039d,True_Cell_Link (TP->TP),0.8125,-0.17407757,2.6012692,0.34815383
6bba_5f89039d,FP_Noise_Link (TP->FP),5.6584077,-0.037494138,6.201137,2.4246109
6bba_09961292,True_Cell_Link (TP->TP),2.0714767,0.27735004,2.2980971,1.2018435
6bba_09961292,FP_Noise_Link (TP->FP),6.0393405,-0.99886805,7.7613955,3.5039458
6bba_786893ac,True_Cell_Link (TP->TP),1.2846752,-0.19034672,3.8325548,0.38069236
6bba_786893ac,FP_Noise_Link (TP->FP),4.8239512,-0.17235139,6.345828,1.4294986
6bba_afb141ff,True_Cell_Link (TP->TP),0.5745243,0.3692742,2.1877232,0.24618194
6bba_afb141ff,FP_Noise_Link (TP->FP),5.5850143,0.88635993,3.6787503,2.393162
6bba_b329af44,True_Cell_Link (TP->TP),2.1877232,0.8547874,1.2846752,0.885312
6bba_b329af44,FP_Noise_Link (TP->FP),6.5505843,0.6321267,5.3433843,2.6508431
6bba_48816121,True_Cell_Link (TP->TP),2.6012692,0.9787089,0.5745243,1.1146361
6bba_48816121,FP_Noise_Link (TP->FP),6.9893894,-0.42495838,8.255976,2.9949324
6bba_f8ffd5e7,True_Cell_Link (TP->TP),6.625737,-0.22297111,8.482749,1.6475049
6bba_f8ffd5e7,FP_Noise_Link (TP->FP),6.6629953,-0.4496076,9.201361,1.6567692
44b6_e28840c6,True_Cell_Link (TP->TP),0.40625,-0.7071037,0.9084026,0.70709443
44b6_e28840c6,FP_Noise_Link (TP->FP),6.724634,0.5980502,6.397631,11.704495
44b6_d29c9ab2,True_Cell_Link (TP->TP),3.3745658,-0.8228813,4.8918977,1.9578786
44b6_d29c9ab2,FP_Noise_Link (TP->FP),6.397631,-0.89802647,7.981546,3.7118213
6bba_3fda6b25,True_Cell_Link (TP->TP),4.1628237,0.0,4.1628237,416282.38
6bba_3fda6b25,FP_Noise_Link (TP->FP),6.3588185,0.0,6.3588185,635881.9
6bba_6feeb0b1,True_Cell_Link (TP->TP),1.1490486,0.98994905,0.9084026,0.56568265
6bba_6feeb0b1,FP_Noise_Link (TP->FP),4.8239512,-0.9263671,6.7491317,2.3748567
6bba_6feeb0b1,True_Cell_Link (TP->TP),0.8125,0.9999996,2.03125,0.2857133
6bba_6feeb0b1,FP_Noise_Link (TP->FP),3.3500233,-0.72760683,5.759588,1.178026
6bba_3c5691b6,True_Cell_Link (TP->TP),1.8616713,-0.43643552,2.3337286,2.2912595
6bba_3c5691b6,FP_Noise_Link (TP->FP),4.542013,0.53665614,4.1628237,5.5901012
6bba_d2b9fc0c,True_Cell_Link (TP->TP),1.625,0.0,2.4375,0.89442223
6bba_d2b9fc0c,FP_Noise_Link (TP->FP),5.2025385,0.7682732,3.9804208,2.8635485
6bba_fc83837d,True_Cell_Link (TP->TP),2.03125,0.20695858,4.3754463,0.47035936
6bba_fc83837d,FP_Noise_Link (TP->FP),5.759588,0.6635333,4.337563,1.3336989
6bba_d2b9fc0c,True_Cell_Link (TP->TP),2.03125,0.7233555,1.7235727,0.8219916
6bba_d2b9fc0c,FP_Noise_Link (TP->FP),6.90625,0.7059485,5.4504156,2.7947714
44b6_8f5ab931,True_Cell_Link (TP->TP),1.2846752,-0.9999995,2.5693505,0.9999922
44b6_8f5ab931,FP_Noise_Link (TP->FP),6.90625,0.7254636,6.0393405,5.37583
6bba_96833384,True_Cell_Link (TP->TP),3.3745658,0.89420354,1.7235727,1.5424943
6bba_96833384,FP_Noise_Link (TP->FP),2.2980971,0.13130641,2.9575446,1.0504467
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.40625,0.0,1.2846752,0.3333306
6bba_bb9f20c3,FP_Noise_Link (TP->FP),2.3337286,-0.1740776,2.8145826,1.9148384
6bba_2646afc7,True_Cell_Link (TP->TP),1.625,0.0,1.8616713,1.7888347
6bba_2646afc7,FP_Noise_Link (TP->FP),5.3895154,0.13483995,5.3433843,5.9328933
6bba_57b7cc1e,True_Cell_Link (TP->TP),1.7235727,-0.61282575,3.3745658,0.8485239
6bba_57b7cc1e,FP_Noise_Link (TP->FP),5.0085864,0.6813299,3.9177332,2.4657536
6bba_43fea39d,True_Cell_Link (TP->TP),0.0,0.0,1.8616713,0.0
6bba_43fea39d,FP_Noise_Link (TP->FP),6.809991,0.6639071,5.7452426,3.6579788
6bba_3abfe10a,True_Cell_Link (TP->TP),2.6012692,-0.20447943,4.9589133,0.6986363
6bba_3abfe10a,FP_Noise_Link (TP->FP),4.667457,0.15194742,5.510643,1.253563
6bba_786893ac,True_Cell_Link (TP->TP),1.8616713,0.0,1.8616713,186167.14
6bba_786893ac,FP_Noise_Link (TP->FP),2.8145826,0.0,2.8145826,281458.28
44b6_5f15d135,True_Cell_Link (TP->TP),1.7235727,0.9428088,0.5745243,1.0606536
44b6_5f15d135,FP_Noise_Link (TP->FP),6.894291,0.23570226,6.7000465,4.2426143
6bba_23af9eeb,True_Cell_Link (TP->TP),1.6750116,0.24253547,1.6750116,2.0615275
6bba_23af9eeb,FP_Noise_Link (TP->FP),5.540511,-0.51326483,5.9982095,6.8190064
44b6_c8e2a523,True_Cell_Link (TP->TP),0.5745243,-0.1714984,1.8616713,0.34299514
