dataset,threshold,threshold_single,raw_nodes,filtered_nodes,est_nodes,pe_ratio,in_ideal_pe,is_positive,pred_edges,tp_edges,gt_edges,edge_recall,penalty,kaggle_score
6bba_05db0fb1,0.002,0.001,81767,59038,69800,0.8458,False,False,44772,718,1183,0.6069,1.0,0.6069
6bba_05db0fb1,0.005,0.0025,81767,41830,69800,0.5993,False,False,28293,493,1183,0.4167,1.0,0.4167
6bba_05db0fb1,0.01,0.005,81767,27956,69800,0.4005,False,False,17327,290,1183,0.2451,1.0,0.2451
6bba_05db0fb1,0.015,0.0075,81767,20761,69800,0.2974,False,False,12336,190,1183,0.1606,1.0,0.1606
6bba_05db0fb1,0.02,0.01,81767,16725,69800,0.2396,False,False,9641,153,1183,0.1293,1.0,0.1293
6bba_05db0fb1,0.03,0.015,81767,11434,69800,0.1638,False,False,6381,104,1183,0.0879,1.0,0.0879
6bba_05db0fb1,0.05,0.025,81767,6821,69800,0.0977,False,False,3672,54,1183,0.0456,1.0,0.0456
6bba_062c8d37,0.0002,0.0001,6727,6420,6030,1.0647,False,False,5714,746,898,0.8307,0.9353,0.777
6bba_062c8d37,0.0005,0.00025,6727,6361,6030,1.0549,False,False,5635,745,898,0.8296,0.9451,0.7841
6bba_062c8d37,0.001,0.0005,6727,6295,6030,1.0439,False,False,5533,746,898,0.8307,0.9561,0.7942
6bba_062c8d37,0.002,0.001,6727,6179,6030,1.0247,False,False,5341,744,898,0.8285,0.9753,0.808
6bba_062c8d37,0.005,0.0025,6727,5849,6030,0.97,True,True,4864,724,898,0.8062,1.0,0.8062
6bba_062c8d37,0.01,0.005,6727,5399,6030,0.8954,False,False,4272,677,898,0.7539,1.0,0.7539
6bba_062c8d37,0.015,0.0075,6727,5018,6030,0.8322,False,False,3846,648,898,0.7216,1.0,0.7216
6bba_062c8d37,0.02,0.01,6727,4665,6030,0.7736,False,False,3492,615,898,0.6849,1.0,0.6849
6bba_062c8d37,0.03,0.015,6727,4027,6030,0.6678,False,False,2896,562,898,0.6258,1.0,0.6258
6bba_062c8d37,0.05,0.025,6727,3235,6030,0.5365,False,False,2233,479,898,0.5334,1.0,0.5334
6bba_07477033,0.0002,0.0001,5713,5498,4836,1.1369,False,False,5003,513,602,0.8522,0.8631,0.7355
6bba_07477033,0.0005,0.00025,5713,5468,4836,1.1307,False,False,4962,511,602,0.8488,0.8693,0.7379
6bba_07477033,0.001,0.0005,5713,5413,4836,1.1193,False,False,4873,511,602,0.8488,0.8807,0.7476
6bba_07477033,0.002,0.001,5713,5309,4836,1.0978,False,False,4746,507,602,0.8422,0.9022,0.7598
6bba_07477033,0.005,0.0025,5713,5107,4836,1.056,False,False,4501,507,602,0.8422,0.944,0.795
6bba_07477033,0.01,0.005,5713,4833,4836,0.9994,False,False,4194,501,602,0.8322,1.0,0.8322
6bba_07477033,0.015,0.0075,5713,4666,4836,0.9648,True,True,3988,497,602,0.8256,1.0,0.8256
6bba_07477033,0.02,0.01,5713,4520,4836,0.9347,True,True,3819,495,602,0.8223,1.0,0.8223
6bba_07477033,0.03,0.015,5713,4227,4836,0.8741,False,False,3489,489,602,0.8123,1.0,0.8123
6bba_07477033,0.05,0.025,5713,3797,4836,0.7852,False,False,3003,478,602,0.794,1.0,0.794
6bba_07e24132,0.0002,0.0001,38387,36648,21485,1.7057,False,False,32957,265,345,0.7681,0.2943,0.226
6bba_07e24132,0.0005,0.00025,38387,35540,21485,1.6542,False,False,31180,260,345,0.7536,0.3458,0.2606
6bba_07e24132,0.001,0.0005,38387,33578,21485,1.5629,False,False,28369,254,345,0.7362,0.4371,0.3218
6bba_07e24132,0.002,0.001,38387,29908,21485,1.392,False,False,23786,236,345,0.6841,0.608,0.4159
6bba_07e24132,0.005,0.0025,38387,22128,21485,1.0299,False,False,15675,200,345,0.5797,0.9701,0.5624
6bba_07e24132,0.01,0.005,38387,15123,21485,0.7039,False,False,9715,150,345,0.4348,1.0,0.4348
6bba_07e24132,0.015,0.0075,38387,11414,21485,0.5313,False,False,7004,122,345,0.3536,1.0,0.3536
6bba_07e24132,0.02,0.01,38387,9420,21485,0.4384,False,False,5587,99,345,0.287,1.0,0.287
6bba_07e24132,0.03,0.015,38387,6948,21485,0.3234,False,False,3971,79,345,0.229,1.0,0.229
6bba_07e24132,0.05,0.025,38387,4650,21485,0.2164,False,False,2547,53,345,0.1536,1.0,0.1536
6bba_085bf656,0.0002,0.0001,9310,8967,8463,1.0596,False,False,8357,953,1168,0.8159,0.9404,0.7673
6bba_085bf656,0.0005,0.00025,9310,8901,8463,1.0518,False,False,8269,954,1168,0.8168,0.9482,0.7745
6bba_085bf656,0.001,0.0005,9310,8771,8463,1.0364,False,False,8121,954,1168,0.8168,0.9636,0.7871
6bba_085bf656,0.002,0.001,9310,8572,8463,1.0129,False,False,7914,955,1168,0.8176,0.9871,0.8071
6bba_085bf656,0.005,0.0025,9310,8189,8463,0.9676,True,True,7506,941,1168,0.8057,1.0,0.8057
6bba_085bf656,0.01,0.005,9310,7826,8463,0.9247,True,True,7067,936,1168,0.8014,1.0,0.8014
6bba_085bf656,0.015,0.0075,9310,7596,8463,0.8976,False,False,6717,920,1168,0.7877,1.0,0.7877
6bba_085bf656,0.02,0.01,9310,7335,8463,0.8667,False,False,6309,905,1168,0.7748,1.0,0.7748
6bba_085bf656,0.03,0.015,9310,6804,8463,0.804,False,False,5578,866,1168,0.7414,1.0,0.7414
6bba_085bf656,0.05,0.025,9310,5768,8463,0.6816,False,False,4357,806,1168,0.6901,1.0,0.6901
6bba_09961292,0.0002,0.0001,38973,36995,31117,1.1889,False,False,32910,1543,1871,0.8247,0.8111,0.6689
6bba_09961292,0.0005,0.00025,38973,34896,31117,1.1214,False,False,29683,1446,1871,0.7728,0.8786,0.679
6bba_09961292,0.001,0.0005,38973,31798,31117,1.0219,False,False,25614,1308,1871,0.6991,0.9781,0.6838
6bba_09961292,0.002,0.001,38973,27085,31117,0.8704,False,False,20523,1065,1871,0.5692,1.0,0.5692
6bba_09961292,0.005,0.0025,38973,19401,31117,0.6235,False,False,13174,709,1871,0.3789,1.0,0.3789
6bba_09961292,0.01,0.005,38973,13497,31117,0.4338,False,False,8362,445,1871,0.2378,1.0,0.2378
6bba_09961292,0.015,0.0075,38973,10237,31117,0.329,False,False,6060,328,1871,0.1753,1.0,0.1753
6bba_09961292,0.02,0.01,38973,8369,31117,0.269,False,False,4823,249,1871,0.1331,1.0,0.1331
6bba_09961292,0.03,0.015,38973,5850,31117,0.188,False,False,3266,170,1871,0.0909,1.0,0.0909
6bba_09961292,0.05,0.025,38973,3667,31117,0.1178,False,False,1981,111,1871,0.0593,1.0,0.0593
6bba_0c7fa718,0.0002,0.0001,15776,14786,13650,1.0832,False,False,12304,452,659,0.6859,0.9168,0.6288
6bba_0c7fa718,0.0005,0.00025,15776,14340,13650,1.0505,False,False,11691,442,659,0.6707,0.9495,0.6368
6bba_0c7fa718,0.001,0.0005,15776,13668,13650,1.0013,False,False,10886,426,659,0.6464,0.9987,0.6456
6bba_0c7fa718,0.002,0.001,15776,12539,13650,0.9186,True,True,9674,402,659,0.61,1.0,0.61
6bba_0c7fa718,0.005,0.0025,15776,10435,13650,0.7645,False,False,7551,331,659,0.5023,1.0,0.5023
6bba_0c7fa718,0.01,0.005,15776,8209,13650,0.6014,False,False,5570,261,659,0.3961,1.0,0.3961
6bba_0c7fa718,0.015,0.0075,15776,6799,13650,0.4981,False,False,4445,215,659,0.3263,1.0,0.3263
6bba_0c7fa718,0.02,0.01,15776,5861,13650,0.4294,False,False,3717,171,659,0.2595,1.0,0.2595
6bba_0c7fa718,0.03,0.015,15776,4491,13650,0.329,False,False,2755,128,659,0.1942,1.0,0.1942
6bba_0c7fa718,0.05,0.025,15776,3088,13650,0.2262,False,False,1800,81,659,0.1229,1.0,0.1229
6bba_0e7c0d07,0.0002,0.0001,26441,24769,22467,1.1025,False,False,21086,138,198,0.697,0.8975,0.6256
6bba_0e7c0d07,0.0005,0.00025,26441,23928,22467,1.065,False,False,20058,137,198,0.6919,0.935,0.6469
6bba_0e7c0d07,0.001,0.0005,26441,22932,22467,1.0207,False,False,18875,137,198,0.6919,0.9793,0.6776
6bba_0e7c0d07,0.002,0.001,26441,21458,22467,0.9551,True,True,17233,137,198,0.6919,1.0,0.6919
6bba_0e7c0d07,0.005,0.0025,26441,18622,22467,0.8289,False,False,14207,129,198,0.6515,1.0,0.6515
6bba_0e7c0d07,0.01,0.005,26441,15723,22467,0.6998,False,False,11295,110,198,0.5556,1.0,0.5556
6bba_0e7c0d07,0.015,0.0075,26441,13732,22467,0.6112,False,False,9440,96,198,0.4848,1.0,0.4848
6bba_0e7c0d07,0.02,0.01,26441,12200,22467,0.543,False,False,8121,82,198,0.4141,1.0,0.4141
6bba_0e7c0d07,0.03,0.015,26441,10023,22467,0.4461,False,False,6365,60,198,0.303,1.0,0.303
6bba_0e7c0d07,0.05,0.025,26441,7187,22467,0.3199,False,False,4296,34,198,0.1717,1.0,0.1717
6bba_12665c0e,0.0002,0.0001,8842,8495,8314,1.0218,False,False,7571,872,998,0.8737,0.9782,0.8547
6bba_12665c0e,0.0005,0.00025,8842,8407,8314,1.0112,False,False,7464,872,998,0.8737,0.9888,0.864
6bba_12665c0e,0.001,0.0005,8842,8297,8314,0.998,False,False,7340,872,998,0.8737,1.0,0.8737
6bba_12665c0e,0.002,0.001,8842,8125,8314,0.9773,True,True,7145,871,998,0.8727,1.0,0.8727
6bba_12665c0e,0.005,0.0025,8842,7781,8314,0.9359,True,True,6764,863,998,0.8647,1.0,0.8647
6bba_12665c0e,0.01,0.005,8842,7351,8314,0.8842,False,False,6266,838,998,0.8397,1.0,0.8397
6bba_12665c0e,0.015,0.0075,8842,7019,8314,0.8442,False,False,5847,804,998,0.8056,1.0,0.8056
6bba_12665c0e,0.02,0.01,8842,6746,8314,0.8114,False,False,5497,783,998,0.7846,1.0,0.7846
6bba_12665c0e,0.03,0.015,8842,6186,8314,0.744,False,False,4807,711,998,0.7124,1.0,0.7124
6bba_12665c0e,0.05,0.025,8842,5126,8314,0.6166,False,False,3682,578,998,0.5792,1.0,0.5792
6bba_13f19531,0.0002,0.0001,6423,6159,5773,1.0669,False,False,5628,620,704,0.8807,0.9331,0.8218
6bba_13f19531,0.0005,0.00025,6423,6111,5773,1.0585,False,False,5562,619,704,0.8793,0.9415,0.8278
6bba_13f19531,0.001,0.0005,6423,6031,5773,1.0447,False,False,5467,619,704,0.8793,0.9553,0.84
6bba_13f19531,0.002,0.001,6423,5885,5773,1.0194,False,False,5302,618,704,0.8778,0.9806,0.8608
6bba_13f19531,0.005,0.0025,6423,5617,5773,0.973,True,True,5020,612,704,0.8693,1.0,0.8693
6bba_13f19531,0.01,0.005,6423,5365,5773,0.9293,True,True,4742,610,704,0.8665,1.0,0.8665
6bba_13f19531,0.015,0.0075,6423,5156,5773,0.8931,False,False,4523,600,704,0.8523,1.0,0.8523
6bba_13f19531,0.02,0.01,6423,5003,5773,0.8666,False,False,4329,590,704,0.8381,1.0,0.8381
6bba_13f19531,0.03,0.015,6423,4684,5773,0.8114,False,False,3956,568,704,0.8068,1.0,0.8068
6bba_13f19531,0.05,0.025,6423,4105,5773,0.7111,False,False,3309,521,704,0.7401,1.0,0.7401
6bba_15403b9a,0.0002,0.0001,7350,7018,6889,1.0187,False,False,6251,543,729,0.7449,0.9813,0.7309
6bba_15403b9a,0.0005,0.00025,7350,6954,6889,1.0094,False,False,6176,543,729,0.7449,0.9906,0.7378
6bba_15403b9a,0.001,0.0005,7350,6862,6889,0.9961,False,False,6073,540,729,0.7407,1.0,0.7407
6bba_15403b9a,0.002,0.001,7350,6718,6889,0.9752,True,True,5896,539,729,0.7394,1.0,0.7394
6bba_15403b9a,0.005,0.0025,7350,6445,6889,0.9355,True,True,5568,516,729,0.7078,1.0,0.7078
6bba_15403b9a,0.01,0.005,7350,6129,6889,0.8897,False,False,5192,493,729,0.6763,1.0,0.6763
6bba_15403b9a,0.015,0.0075,7350,5844,6889,0.8483,False,False,4836,475,729,0.6516,1.0,0.6516
6bba_15403b9a,0.02,0.01,7350,5612,6889,0.8146,False,False,4567,452,729,0.62,1.0,0.62
6bba_15403b9a,0.03,0.015,7350,5151,6889,0.7477,False,False,4035,409,729,0.561,1.0,0.561
6bba_15403b9a,0.05,0.025,7350,4419,6889,0.6415,False,False,3240,343,729,0.4705,1.0,0.4705
6bba_1d0d8384,0.0002,0.0001,21497,20542,17909,1.147,False,False,18276,983,1365,0.7201,0.853,0.6143
6bba_1d0d8384,0.0005,0.00025,21497,19896,17909,1.1109,False,False,17268,932,1365,0.6828,0.8891,0.607
6bba_1d0d8384,0.001,0.0005,21497,18833,17909,1.0516,False,False,15844,847,1365,0.6205,0.9484,0.5885
6bba_1d0d8384,0.002,0.001,21497,16982,17909,0.9482,True,True,13653,741,1365,0.5429,1.0,0.5429
6bba_1d0d8384,0.005,0.0025,21497,13202,17909,0.7372,False,False,9586,549,1365,0.4022,1.0,0.4022
6bba_1d0d8384,0.01,0.005,21497,9283,17909,0.5183,False,False,6086,356,1365,0.2608,1.0,0.2608
6bba_1d0d8384,0.015,0.0075,21497,6977,17909,0.3896,False,False,4379,255,1365,0.1868,1.0,0.1868
6bba_1d0d8384,0.02,0.01,21497,5591,17909,0.3122,False,False,3439,199,1365,0.1458,1.0,0.1458
6bba_1d0d8384,0.03,0.015,21497,3905,17909,0.218,False,False,2357,133,1365,0.0974,1.0,0.0974
6bba_1d0d8384,0.05,0.025,21497,2499,17909,0.1395,False,False,1483,91,1365,0.0667,1.0,0.0667
6bba_1ebfb80d,0.0002,0.0001,13223,12636,11558,1.0933,False,False,11243,532,719,0.7399,0.9067,0.6709
6bba_1ebfb80d,0.0005,0.00025,13223,12438,11558,1.0761,False,False,10978,529,719,0.7357,0.9239,0.6797
6bba_1ebfb80d,0.001,0.0005,13223,12119,11558,1.0485,False,False,10533,521,719,0.7246,0.9515,0.6894
6bba_1ebfb80d,0.002,0.001,13223,11525,11558,0.9971,False,False,9797,510,719,0.7093,1.0,0.7093
6bba_1ebfb80d,0.005,0.0025,13223,10252,11558,0.887,False,False,8307,472,719,0.6565,1.0,0.6565
6bba_1ebfb80d,0.01,0.005,13223,8747,11558,0.7568,False,False,6807,433,719,0.6022,1.0,0.6022
6bba_1ebfb80d,0.015,0.0075,13223,7738,11558,0.6695,False,False,5825,396,719,0.5508,1.0,0.5508
6bba_1ebfb80d,0.02,0.01,13223,6995,11558,0.6052,False,False,5114,364,719,0.5063,1.0,0.5063
6bba_1ebfb80d,0.03,0.015,13223,5768,11558,0.499,False,False,4024,315,719,0.4381,1.0,0.4381
6bba_1ebfb80d,0.05,0.025,13223,4153,11558,0.3593,False,False,2768,252,719,0.3505,1.0,0.3505
6bba_1f58c2f6,0.0002,0.0001,35733,34033,28903,1.1775,False,False,29986,223,299,0.7458,0.8225,0.6134
6bba_1f58c2f6,0.0005,0.00025,35733,33084,28903,1.1447,False,False,28472,220,299,0.7358,0.8553,0.6293
6bba_1f58c2f6,0.001,0.0005,35733,31395,28903,1.0862,False,False,26037,213,299,0.7124,0.9138,0.651
6bba_1f58c2f6,0.002,0.001,35733,28090,28903,0.9719,True,True,21912,201,299,0.6722,1.0,0.6722
6bba_1f58c2f6,0.005,0.0025,35733,20918,28903,0.7237,False,False,14348,150,299,0.5017,1.0,0.5017
6bba_1f58c2f6,0.01,0.005,35733,13933,28903,0.4821,False,False,8647,97,299,0.3244,1.0,0.3244
6bba_1f58c2f6,0.015,0.0075,35733,10208,28903,0.3532,False,False,6058,66,299,0.2207,1.0,0.2207
6bba_1f58c2f6,0.02,0.01,35733,8295,28903,0.287,False,False,4819,56,299,0.1873,1.0,0.1873
6bba_1f58c2f6,0.03,0.015,35733,5952,28903,0.2059,False,False,3394,41,299,0.1371,1.0,0.1371
6bba_1f58c2f6,0.05,0.025,35733,3838,28903,0.1328,False,False,2164,24,299,0.0803,1.0,0.0803
6bba_207c6aaf,0.0002,0.0001,14724,13536,11999,1.1281,False,False,11355,236,450,0.5244,0.8719,0.4573
6bba_207c6aaf,0.0005,0.00025,14724,13353,11999,1.1128,False,False,11135,233,450,0.5178,0.8872,0.4594
6bba_207c6aaf,0.001,0.0005,14724,13053,11999,1.0878,False,False,10780,232,450,0.5156,0.9122,0.4703
6bba_207c6aaf,0.002,0.001,14724,12466,11999,1.0389,False,False,10074,221,450,0.4911,0.9611,0.472
6bba_207c6aaf,0.005,0.0025,14724,10951,11999,0.9127,True,False,8352,197,450,0.4378,1.0,0.4378
6bba_207c6aaf,0.01,0.005,14724,8924,11999,0.7437,False,False,6398,156,450,0.3467,1.0,0.3467
6bba_207c6aaf,0.015,0.0075,14724,7506,11999,0.6256,False,False,5129,124,450,0.2756,1.0,0.2756
6bba_207c6aaf,0.02,0.01,14724,6498,11999,0.5415,False,False,4304,106,450,0.2356,1.0,0.2356
6bba_207c6aaf,0.03,0.015,14724,5046,11999,0.4205,False,False,3193,83,450,0.1844,1.0,0.1844
6bba_207c6aaf,0.05,0.025,14724,3572,11999,0.2977,False,False,2129,55,450,0.1222,1.0,0.1222
6bba_20852818,0.0002,0.0001,11139,10781,9758,1.1048,False,False,9684,736,909,0.8097,0.8952,0.7248
6bba_20852818,0.0005,0.00025,11139,10656,9758,1.092,False,False,9494,736,909,0.8097,0.908,0.7352
6bba_20852818,0.001,0.0005,11139,10414,9758,1.0672,False,False,9151,731,909,0.8042,0.9328,0.7501
6bba_20852818,0.002,0.001,11139,10039,9758,1.0288,False,False,8651,724,909,0.7965,0.9712,0.7735
6bba_20852818,0.005,0.0025,11139,9161,9758,0.9388,True,True,7565,701,909,0.7712,1.0,0.7712
6bba_20852818,0.01,0.005,11139,8095,9758,0.8296,False,False,6329,645,909,0.7096,1.0,0.7096
6bba_20852818,0.015,0.0075,11139,7310,9758,0.7491,False,False,5522,605,909,0.6656,1.0,0.6656
6bba_20852818,0.02,0.01,11139,6703,9758,0.6869,False,False,4942,565,909,0.6216,1.0,0.6216
6bba_20852818,0.03,0.015,11139,5568,9758,0.5706,False,False,3940,498,909,0.5479,1.0,0.5479
6bba_20852818,0.05,0.025,11139,4274,9758,0.438,False,False,2870,429,909,0.4719,1.0,0.4719
6bba_2312ac41,0.0002,0.0001,12510,12143,11950,1.0162,False,False,11223,1021,1132,0.9019,0.9838,0.8874
6bba_2312ac41,0.0005,0.00025,12510,12036,11950,1.0072,False,False,11098,1021,1132,0.9019,0.9928,0.8955
6bba_2312ac41,0.001,0.0005,12510,11886,11950,0.9946,False,False,10927,1020,1132,0.9011,1.0,0.9011
6bba_2312ac41,0.002,0.001,12510,11638,11950,0.9739,True,True,10643,1018,1132,0.8993,1.0,0.8993
6bba_2312ac41,0.005,0.0025,12510,11143,11950,0.9325,True,True,10005,1007,1132,0.8896,1.0,0.8896
6bba_2312ac41,0.01,0.005,12510,10446,11950,0.8741,False,False,9109,981,1132,0.8666,1.0,0.8666
6bba_2312ac41,0.015,0.0075,12510,9842,11950,0.8236,False,False,8299,944,1132,0.8339,1.0,0.8339
6bba_2312ac41,0.02,0.01,12510,9297,11950,0.778,False,False,7547,911,1132,0.8048,1.0,0.8048
6bba_2312ac41,0.03,0.015,12510,8180,11950,0.6845,False,False,6232,837,1132,0.7394,1.0,0.7394
6bba_2312ac41,0.05,0.025,12510,6222,11950,0.5207,False,False,4288,712,1132,0.629,1.0,0.629
6bba_23af9eeb,0.0002,0.0001,5289,5070,4450,1.1393,False,False,4649,429,499,0.8597,0.8607,0.7399
6bba_23af9eeb,0.0005,0.00025,5289,5046,4450,1.1339,False,False,4610,429,499,0.8597,0.8661,0.7446
6bba_23af9eeb,0.001,0.0005,5289,4987,4450,1.1207,False,False,4539,429,499,0.8597,0.8793,0.756
6bba_23af9eeb,0.002,0.001,5289,4884,4450,1.0975,False,False,4407,429,499,0.8597,0.9025,0.7759
6bba_23af9eeb,0.005,0.0025,5289,4633,4450,1.0411,False,False,4128,424,499,0.8497,0.9589,0.8148
6bba_23af9eeb,0.01,0.005,5289,4338,4450,0.9748,True,True,3823,417,499,0.8357,1.0,0.8357
6bba_23af9eeb,0.015,0.0075,5289,4163,4450,0.9355,True,True,3636,413,499,0.8277,1.0,0.8277
6bba_23af9eeb,0.02,0.01,5289,4020,4450,0.9034,True,True,3488,411,499,0.8236,1.0,0.8236
6bba_23af9eeb,0.03,0.015,5289,3770,4450,0.8472,False,False,3216,398,499,0.7976,1.0,0.7976
6bba_23af9eeb,0.05,0.025,5289,3359,4450,0.7548,False,False,2778,381,499,0.7635,1.0,0.7635
6bba_2540cd90,0.0002,0.0001,4395,4297,3783,1.1359,False,False,4039,368,523,0.7036,0.8641,0.608
6bba_2540cd90,0.0005,0.00025,4395,4290,3783,1.134,False,False,4021,368,523,0.7036,0.866,0.6093
6bba_2540cd90,0.001,0.0005,4395,4244,3783,1.1219,False,False,3947,369,523,0.7055,0.8781,0.6196
6bba_2540cd90,0.002,0.001,4395,4157,3783,1.0989,False,False,3780,362,523,0.6922,0.9011,0.6237
6bba_2540cd90,0.005,0.0025,4395,3873,3783,1.0238,False,False,3312,337,523,0.6444,0.9762,0.629
6bba_2540cd90,0.01,0.005,4395,3507,3783,0.927,True,True,2845,300,523,0.5736,1.0,0.5736
6bba_2540cd90,0.015,0.0075,4395,3290,3783,0.8697,False,False,2590,275,523,0.5258,1.0,0.5258
6bba_2540cd90,0.02,0.01,4395,3108,3783,0.8216,False,False,2388,256,523,0.4895,1.0,0.4895
6bba_2540cd90,0.03,0.015,4395,2835,3783,0.7494,False,False,2121,234,523,0.4474,1.0,0.4474
6bba_2540cd90,0.05,0.025,4395,2483,3783,0.6564,False,False,1807,205,523,0.392,1.0,0.392
6bba_2646afc7,0.0002,0.0001,6430,6257,5495,1.1387,False,False,5728,495,721,0.6865,0.8613,0.5913
6bba_2646afc7,0.0005,0.00025,6430,6214,5495,1.1308,False,False,5665,495,721,0.6865,0.8692,0.5967
6bba_2646afc7,0.001,0.0005,6430,6150,5495,1.1192,False,False,5570,496,721,0.6879,0.8808,0.6059
6bba_2646afc7,0.002,0.001,6430,6000,5495,1.0919,False,False,5384,493,721,0.6838,0.9081,0.6209
6bba_2646afc7,0.005,0.0025,6430,5695,5495,1.0364,False,False,4948,474,721,0.6574,0.9636,0.6335
6bba_2646afc7,0.01,0.005,6430,5255,5495,0.9563,True,True,4357,443,721,0.6144,1.0,0.6144
6bba_2646afc7,0.015,0.0075,6430,4841,5495,0.881,False,False,3915,407,721,0.5645,1.0,0.5645
6bba_2646afc7,0.02,0.01,6430,4541,5495,0.8264,False,False,3605,386,721,0.5354,1.0,0.5354
6bba_2646afc7,0.03,0.015,6430,3977,5495,0.7237,False,False,3101,355,721,0.4924,1.0,0.4924
6bba_2646afc7,0.05,0.025,6430,3277,5495,0.5964,False,False,2468,313,721,0.4341,1.0,0.4341
6bba_268e1230,0.0002,0.0001,5844,5420,5107,1.0613,False,False,4556,419,609,0.688,0.9387,0.6458
6bba_268e1230,0.0005,0.00025,5844,5348,5107,1.0472,False,False,4477,419,609,0.688,0.9528,0.6555
6bba_268e1230,0.001,0.0005,5844,5227,5107,1.0235,False,False,4329,419,609,0.688,0.9765,0.6718
6bba_268e1230,0.002,0.001,5844,5026,5107,0.9841,True,True,4095,415,609,0.6814,1.0,0.6814
6bba_268e1230,0.005,0.0025,5844,4599,5107,0.9005,True,True,3629,399,609,0.6552,1.0,0.6552
6bba_268e1230,0.01,0.005,5844,4087,5107,0.8003,False,False,3101,375,609,0.6158,1.0,0.6158
6bba_268e1230,0.015,0.0075,5844,3768,5107,0.7378,False,False,2760,351,609,0.5764,1.0,0.5764
6bba_268e1230,0.02,0.01,5844,3501,5107,0.6855,False,False,2496,327,609,0.5369,1.0,0.5369
6bba_268e1230,0.03,0.015,5844,3035,5107,0.5943,False,False,2074,293,609,0.4811,1.0,0.4811
6bba_268e1230,0.05,0.025,5844,2383,5107,0.4666,False,False,1533,237,609,0.3892,1.0,0.3892
6bba_2819ca14,0.0002,0.0001,6173,5893,5534,1.0649,False,False,5221,760,949,0.8008,0.9351,0.7489
6bba_2819ca14,0.0005,0.00025,6173,5841,5534,1.0555,False,False,5158,759,949,0.7998,0.9445,0.7554
6bba_2819ca14,0.001,0.0005,6173,5764,5534,1.0416,False,False,5069,758,949,0.7987,0.9584,0.7655
6bba_2819ca14,0.002,0.001,6173,5635,5534,1.0183,False,False,4925,753,949,0.7935,0.9817,0.779
6bba_2819ca14,0.005,0.0025,6173,5394,5534,0.9747,True,True,4651,736,949,0.7756,1.0,0.7756
6bba_2819ca14,0.01,0.005,6173,5099,5534,0.9214,True,True,4328,707,949,0.745,1.0,0.745
6bba_2819ca14,0.015,0.0075,6173,4880,5534,0.8818,False,False,4064,668,949,0.7039,1.0,0.7039
6bba_2819ca14,0.02,0.01,6173,4690,5534,0.8475,False,False,3851,639,949,0.6733,1.0,0.6733
6bba_2819ca14,0.03,0.015,6173,4379,5534,0.7913,False,False,3481,577,949,0.608,1.0,0.608
6bba_2819ca14,0.05,0.025,6173,3839,5534,0.6937,False,False,2906,473,949,0.4984,1.0,0.4984
6bba_283bf9f1,0.0002,0.0001,21689,20667,20861,0.9907,False,False,18368,1001,1288,0.7772,1.0,0.7772
6bba_283bf9f1,0.0005,0.00025,21689,20409,20861,0.9783,True,True,18084,999,1288,0.7756,1.0,0.7756
6bba_283bf9f1,0.001,0.0005,21689,20063,20861,0.9617,True,True,17664,996,1288,0.7733,1.0,0.7733
6bba_283bf9f1,0.002,0.001,21689,19509,20861,0.9352,True,True,17006,979,1288,0.7601,1.0,0.7601
6bba_283bf9f1,0.005,0.0025,21689,18458,20861,0.8848,False,False,15695,935,1288,0.7259,1.0,0.7259
6bba_283bf9f1,0.01,0.005,21689,17060,20861,0.8178,False,False,13876,859,1288,0.6669,1.0,0.6669
6bba_283bf9f1,0.015,0.0075,21689,15821,20861,0.7584,False,False,12348,797,1288,0.6188,1.0,0.6188
6bba_283bf9f1,0.02,0.01,21689,14617,20861,0.7007,False,False,10945,722,1288,0.5606,1.0,0.5606
6bba_283bf9f1,0.03,0.015,21689,12526,20861,0.6005,False,False,8767,604,1288,0.4689,1.0,0.4689
6bba_283bf9f1,0.05,0.025,21689,9251,20861,0.4435,False,False,5953,448,1288,0.3478,1.0,0.3478
6bba_312f0dc3,0.0002,0.0001,10552,10013,9963,1.005,False,False,8849,350,500,0.7,0.995,0.6965
6bba_312f0dc3,0.0005,0.00025,10552,9892,9963,0.9929,False,False,8715,350,500,0.7,1.0,0.7
6bba_312f0dc3,0.001,0.0005,10552,9746,9963,0.9782,True,True,8564,351,500,0.702,1.0,0.702
6bba_312f0dc3,0.002,0.001,10552,9502,9963,0.9537,True,True,8297,348,500,0.696,1.0,0.696
6bba_312f0dc3,0.005,0.0025,10552,9057,9963,0.9091,True,True,7801,345,500,0.69,1.0,0.69
6bba_312f0dc3,0.01,0.005,10552,8522,9963,0.8554,False,False,7197,337,500,0.674,1.0,0.674
6bba_312f0dc3,0.015,0.0075,10552,8122,9963,0.8152,False,False,6635,326,500,0.652,1.0,0.652
6bba_312f0dc3,0.02,0.01,10552,7717,9963,0.7746,False,False,6120,313,500,0.626,1.0,0.626
6bba_312f0dc3,0.03,0.015,10552,6945,9963,0.6971,False,False,5196,291,500,0.582,1.0,0.582
6bba_312f0dc3,0.05,0.025,10552,5472,9963,0.5492,False,False,3783,251,500,0.502,1.0,0.502
6bba_32db13fc,0.0002,0.0001,46220,43411,38705,1.1216,False,False,37444,518,811,0.6387,0.8784,0.5611
6bba_32db13fc,0.0005,0.00025,46220,42127,38705,1.0884,False,False,35526,513,811,0.6326,0.9116,0.5766
